year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,23,1843,1820,23,2207,2145,22,AA,119,N3CFAA,EWR,LAX,352,2454,18,20,2013-11-23T23:00:00Z
2013,11,23,1915,1826,49,2041,1947,54,EV,4131,N13958,EWR,RIC,63,277,18,26,2013-11-23T23:00:00Z
2013,11,23,1924,1925,-1,16,36,-20,DL,347,N3761R,JFK,SJU,194,1598,19,25,2013-11-24T00:00:00Z
2013,11,23,1927,1932,-5,2233,2305,-32,B6,161,N621JB,JFK,SMF,337,2521,19,32,2013-11-24T00:00:00Z
2013,11,23,1946,1930,16,2316,2256,20,DL,1768,N610DL,JFK,SLC,287,1990,19,30,2013-11-24T00:00:00Z
2013,11,23,2003,2005,-2,2311,2310,1,B6,1201,N183JB,JFK,FLL,153,1069,20,5,2013-11-24T01:00:00Z
2013,11,23,2033,1935,58,2310,2145,85,9E,2911,N929XJ,JFK,CVG,114,589,19,35,2013-11-24T00:00:00Z
2013,11,23,2037,2040,-3,10,2359,11,B6,523,N794JB,JFK,LAX,346,2475,20,40,2013-11-24T01:00:00Z
2013,11,23,2041,2039,2,2351,2355,-4,B6,1205,N618JB,JFK,PDX,327,2454,20,39,2013-11-24T01:00:00Z
2013,11,23,2047,1930,77,2210,2047,83,EV,5714,N829AS,JFK,IAD,49,228,19,30,2013-11-24T00:00:00Z
2013,11,23,2126,2130,-4,22,18,4,B6,1371,N586JB,LGA,FLL,153,1076,21,30,2013-11-24T02:00:00Z
2013,11,23,2157,2157,0,2303,2307,-4,UA,1066,N15712,EWR,BOS,34,200,21,57,2013-11-24T02:00:00Z
2013,11,23,2228,2229,-1,2343,2351,-8,B6,486,N337JB,JFK,ROC,58,264,22,29,2013-11-24T03:00:00Z
2013,11,24,36,1855,341,325,2235,290,VX,29,N625VA,JFK,SFO,331,2586,18,55,2013-11-24T23:00:00Z
2013,11,24,547,550,-3,1020,1027,-7,B6,939,N806JB,JFK,BQN,192,1576,5,50,2013-11-24T10:00:00Z
2013,11,24,552,600,-8,852,856,-4,B6,371,N648JB,LGA,FLL,152,1076,6,0,2013-11-24T11:00:00Z
2013,11,24,554,600,-6,844,854,-10,B6,605,N562JB,EWR,FLL,153,1065,6,0,2013-11-24T11:00:00Z
2013,11,24,556,600,-4,1050,1043,7,B6,1403,N807JB,JFK,SJU,197,1598,6,0,2013-11-24T11:00:00Z
2013,11,24,557,600,-3,903,933,-30,UA,1212,N37474,EWR,SFO,345,2565,6,0,2013-11-24T11:00:00Z
2013,11,24,605,610,-5,859,915,-16,AA,1205,N5EBAA,EWR,MIA,147,1085,6,10,2013-11-24T11:00:00Z
2013,11,24,632,635,-3,940,929,11,B6,525,N526JB,JFK,TPA,154,1005,6,35,2013-11-24T11:00:00Z
2013,11,24,645,650,-5,1010,955,15,AA,2493,N621AA,JFK,MCO,157,944,6,50,2013-11-24T11:00:00Z
2013,11,24,649,700,-11,851,903,-12,EV,4166,N13978,EWR,GSP,96,594,7,0,2013-11-24T12:00:00Z
2013,11,24,701,710,-9,955,1025,-30,AA,2279,N3GSAA,LGA,MIA,156,1096,7,10,2013-11-24T12:00:00Z
2013,11,24,715,720,-5,1017,1045,-28,AA,1345,N339AA,JFK,MIA,157,1089,7,20,2013-11-24T12:00:00Z
2013,11,24,728,708,20,1007,1013,-6,UA,1077,N14704,EWR,MIA,145,1085,7,8,2013-11-24T12:00:00Z
2013,11,24,729,730,-1,1033,1105,-32,VX,183,N853VA,EWR,SFO,344,2565,7,30,2013-11-24T12:00:00Z
2013,11,24,732,735,-3,848,908,-20,EV,4420,N16981,EWR,ORF,52,284,7,35,2013-11-24T12:00:00Z
2013,11,24,755,743,12,1230,1230,0,UA,1216,N26210,EWR,SJU,194,1608,7,43,2013-11-24T12:00:00Z
2013,11,24,758,807,-9,1008,1035,-27,EV,4364,N14203,EWR,MCI,164,1092,8,7,2013-11-24T13:00:00Z
2013,11,24,827,825,2,1029,1029,0,US,2053,N105UW,JFK,CLT,99,541,8,25,2013-11-24T13:00:00Z
2013,11,24,836,845,-9,1045,1054,-9,EV,4380,N14188,EWR,MSP,165,1008,8,45,2013-11-24T13:00:00Z
2013,11,24,843,850,-7,1011,1035,-24,AA,313,N476AA,LGA,ORD,117,733,8,50,2013-11-24T13:00:00Z
2013,11,24,851,853,-2,1148,1207,-19,UA,338,N851UA,EWR,IAH,210,1400,8,53,2013-11-24T13:00:00Z
2013,11,24,857,822,35,1145,1141,4,UA,1626,N75432,EWR,SAN,332,2425,8,22,2013-11-24T13:00:00Z
2013,11,24,859,910,-11,1153,1225,-32,DL,970,N334NW,LGA,FLL,148,1076,9,10,2013-11-24T14:00:00Z
2013,11,24,909,845,24,1202,1211,-9,UA,1162,N71411,EWR,SEA,330,2402,8,45,2013-11-24T13:00:00Z
2013,11,24,921,930,-9,1203,1237,-34,B6,271,N779JB,LGA,FLL,148,1076,9,30,2013-11-24T14:00:00Z
2013,11,24,922,925,-3,1232,1305,-33,WN,3085,N938WN,EWR,AUS,228,1504,9,25,2013-11-24T14:00:00Z
2013,11,24,945,945,0,1116,1130,-14,AA,317,N3JDAA,LGA,ORD,118,733,9,45,2013-11-24T14:00:00Z
2013,11,24,957,936,21,1110,1052,18,B6,116,N375JB,JFK,SYR,50,209,9,36,2013-11-24T14:00:00Z
2013,11,24,1000,1000,0,1253,1333,-40,DL,469,N727TW,JFK,SFO,332,2586,10,0,2013-11-24T15:00:00Z
2013,11,24,1018,1015,3,1315,1330,-15,DL,1174,N323NB,LGA,PBI,155,1035,10,15,2013-11-24T15:00:00Z
2013,11,24,1023,1005,18,1222,1211,11,EV,4255,N11565,EWR,CHS,99,628,10,5,2013-11-24T15:00:00Z
2013,11,24,1038,1035,3,1347,1405,-18,VX,23,N623VA,JFK,SFO,341,2586,10,35,2013-11-24T15:00:00Z
2013,11,24,1115,1112,3,1351,1400,-9,B6,643,N599JB,EWR,PBI,143,1023,11,12,2013-11-24T16:00:00Z
2013,11,24,1129,1030,59,1424,1355,29,AA,179,N391AA,JFK,SFO,336,2586,10,30,2013-11-24T15:00:00Z
2013,11,24,1135,1135,0,1453,1330,83,MQ,3281,N518MQ,LGA,CMH,76,479,11,35,2013-11-24T16:00:00Z
2013,11,24,1151,1158,-7,1448,1506,-18,B6,1129,N760JB,JFK,RSW,158,1074,11,58,2013-11-24T16:00:00Z
2013,11,24,1154,1150,4,1320,1325,-5,WN,3566,N482WN,LGA,BNA,117,764,11,50,2013-11-24T16:00:00Z
2013,11,24,1155,1200,-5,1253,1315,-22,MQ,3386,N817MQ,JFK,DCA,42,213,12,0,2013-11-24T17:00:00Z
2013,11,24,1200,1143,17,1309,1308,1,EV,3827,N14993,EWR,ORF,52,284,11,43,2013-11-24T16:00:00Z
2013,11,24,1207,1200,7,1358,1359,-1,US,1973,N564UW,JFK,CLT,86,541,12,0,2013-11-24T17:00:00Z
2013,11,24,1208,1215,-7,1441,1445,-4,MQ,3670,N530MQ,LGA,ATL,116,762,12,15,2013-11-24T17:00:00Z
2013,11,24,1212,1215,-3,1538,1550,-12,UA,1227,N73291,EWR,PHX,306,2133,12,15,2013-11-24T17:00:00Z
2013,11,24,1213,1208,5,1501,1500,1,B6,53,N535JB,JFK,PBI,146,1028,12,8,2013-11-24T17:00:00Z
2013,11,24,1256,1300,-4,1420,1428,-8,UA,1734,N18119,EWR,ORD,116,719,13,0,2013-11-24T18:00:00Z
2013,11,24,1257,1259,-2,1454,1511,-17,EV,5207,N612QX,LGA,CLT,84,544,12,59,2013-11-24T17:00:00Z
2013,11,24,1258,1300,-2,1538,1605,-27,AA,300,N4XXAA,EWR,DFW,199,1372,13,0,2013-11-24T18:00:00Z
2013,11,24,1258,1300,-2,1408,1413,-5,US,2181,N951UW,LGA,DCA,45,214,13,0,2013-11-24T18:00:00Z
2013,11,24,1301,1300,1,1607,1620,-13,VX,411,N635VA,JFK,LAX,339,2475,13,0,2013-11-24T18:00:00Z
2013,11,24,1308,1315,-7,1449,1506,-17,US,802,N122US,EWR,CLT,76,529,13,15,2013-11-24T18:00:00Z
2013,11,24,1337,1244,53,1440,1357,43,EV,4233,N15912,EWR,BTV,47,266,12,44,2013-11-24T17:00:00Z
2013,11,24,1342,1340,2,1658,1715,-17,WN,1835,N250WN,EWR,PHX,301,2133,13,40,2013-11-24T18:00:00Z
2013,11,24,1348,1351,-3,1651,1702,-11,DL,1775,N377NW,LGA,MIA,151,1096,13,51,2013-11-24T18:00:00Z
2013,11,24,1350,1355,-5,1658,1715,-17,US,686,N661AW,EWR,PHX,292,2133,13,55,2013-11-24T18:00:00Z
2013,11,24,1352,1400,-8,1507,1515,-8,US,2183,N751UW,LGA,DCA,47,214,14,0,2013-11-24T19:00:00Z
2013,11,24,1400,1116,164,1605,1332,153,EV,4393,N13965,EWR,IND,106,645,11,16,2013-11-24T16:00:00Z
2013,11,24,1416,1355,21,1543,1525,18,WN,3,N715SW,LGA,MDW,118,725,13,55,2013-11-24T18:00:00Z
2013,11,24,1426,1425,1,1646,1653,-7,FL,1070,N967AT,LGA,ATL,113,762,14,25,2013-11-24T19:00:00Z
2013,11,24,1449,1450,-1,1635,1650,-15,MQ,3199,N520MQ,LGA,CLT,82,544,14,50,2013-11-24T19:00:00Z
2013,11,24,1455,1455,0,1628,1625,3,MQ,3425,N542MQ,JFK,DCA,44,213,14,55,2013-11-24T19:00:00Z
2013,11,24,1522,1530,-8,1821,1829,-8,B6,83,N643JB,JFK,MCO,133,944,15,30,2013-11-24T20:00:00Z
2013,11,24,1527,1530,-3,1829,1905,-36,UA,257,N596UA,JFK,SFO,325,2586,15,30,2013-11-24T20:00:00Z
2013,11,24,1529,1530,-1,1853,1901,-8,DL,417,N189DN,JFK,LAX,327,2475,15,30,2013-11-24T20:00:00Z
2013,11,24,1552,1554,-2,1717,1726,-9,UA,708,N481UA,EWR,ORD,117,719,15,54,2013-11-24T20:00:00Z
2013,11,24,1552,1547,5,1815,1824,-9,9E,3488,N917XJ,LGA,MCI,169,1107,15,47,2013-11-24T20:00:00Z
2013,11,24,1617,1610,7,2059,1925,94,UA,375,N475UA,EWR,SEA,333,2402,16,10,2013-11-24T21:00:00Z
2013,11,24,1625,1625,0,1759,1755,4,MQ,3748,N504MQ,EWR,ORD,122,719,16,25,2013-11-24T21:00:00Z
2013,11,24,1632,1520,72,1816,1723,53,EV,4572,N11565,EWR,GSP,89,594,15,20,2013-11-24T20:00:00Z
2013,11,24,1643,1629,14,1943,1932,11,B6,1161,N621JB,LGA,PBI,141,1035,16,29,2013-11-24T21:00:00Z
2013,11,24,1655,1700,-5,1853,1913,-20,9E,3932,N825AY,EWR,CVG,96,569,17,0,2013-11-24T22:00:00Z
2013,11,24,1656,1700,-4,2023,2035,-12,UA,512,N555UA,JFK,SFO,342,2586,17,0,2013-11-24T22:00:00Z
2013,11,24,1706,1630,36,1953,1935,18,WN,1289,N707SA,EWR,HOU,211,1411,16,30,2013-11-24T21:00:00Z
2013,11,24,1708,1705,3,2019,2015,4,AA,67,N3JTAA,JFK,SAN,334,2446,17,5,2013-11-24T22:00:00Z
2013,11,24,1716,1700,16,1832,1813,19,9E,2941,N8847A,JFK,PHL,27,94,17,0,2013-11-24T22:00:00Z
2013,11,24,1744,1700,44,2051,2025,26,AA,2379,N3DMAA,LGA,MIA,142,1096,17,0,2013-11-24T22:00:00Z
2013,11,24,1754,1740,14,1913,1900,13,B6,1407,N179JB,JFK,IAD,54,228,17,40,2013-11-24T22:00:00Z
2013,11,24,1757,1759,-2,2036,2123,-47,UA,535,N598UA,JFK,LAX,312,2475,17,59,2013-11-24T22:00:00Z
2013,11,24,1757,1804,-7,2135,2135,0,UA,1481,N24729,EWR,PHX,317,2133,18,4,2013-11-24T23:00:00Z
2013,11,24,1808,1813,-5,1925,1934,-9,EV,4131,N11193,EWR,RIC,49,277,18,13,2013-11-24T23:00:00Z
2013,11,24,1819,1735,44,2048,2027,21,B6,327,N520JB,EWR,MCO,129,937,17,35,2013-11-24T22:00:00Z
2013,11,24,1831,1834,-3,2209,2209,0,UA,1052,N34222,EWR,SFO,340,2565,18,34,2013-11-24T23:00:00Z
2013,11,24,1856,1845,11,2150,2152,-2,DL,2391,N941DL,JFK,TPA,137,1005,18,45,2013-11-24T23:00:00Z
2013,11,24,1858,1900,-2,2121,2131,-10,DL,1715,N365NB,LGA,MSY,168,1183,19,0,2013-11-25T00:00:00Z
2013,11,24,1900,1745,75,2019,1920,59,EV,4191,N13955,EWR,BNA,119,748,17,45,2013-11-24T22:00:00Z
2013,11,24,1902,1909,-7,2048,2050,-2,9E,2937,N8577D,JFK,IAD,51,228,19,9,2013-11-25T00:00:00Z
2013,11,24,1903,1815,48,2234,2127,67,9E,2915,N294PQ,JFK,DFW,213,1391,18,15,2013-11-24T23:00:00Z
2013,11,24,1911,1830,41,2236,2206,30,UA,389,N568UA,JFK,SFO,333,2586,18,30,2013-11-24T23:00:00Z
2013,11,24,1935,1850,45,2229,2159,30,DL,1854,N321NB,LGA,FLL,144,1076,18,50,2013-11-24T23:00:00Z
2013,11,24,1939,1940,-1,2109,2115,-6,AA,363,N597AA,LGA,ORD,120,733,19,40,2013-11-25T00:00:00Z
2013,11,24,1957,1937,20,2223,2229,-6,UA,1528,N18220,EWR,MCO,124,937,19,37,2013-11-25T00:00:00Z
2013,11,24,2017,1920,57,2203,2120,43,EV,4641,N16918,EWR,CLT,85,529,19,20,2013-11-25T00:00:00Z
2013,11,24,2017,2000,17,2128,2115,13,US,2162,N946UW,LGA,BOS,43,184,20,0,2013-11-25T01:00:00Z
2013,11,24,2027,2010,17,2232,2219,13,EV,4348,N13132,EWR,MSP,158,1008,20,10,2013-11-25T01:00:00Z
2013,11,24,2029,1955,34,2202,2146,16,EV,5038,N612QX,LGA,BHM,128,866,19,55,2013-11-25T00:00:00Z
2013,11,24,2150,2111,39,2336,2303,33,EV,4700,N12540,EWR,CLT,88,529,21,11,2013-11-25T02:00:00Z
2013,11,24,2150,2124,26,37,104,-27,UA,1049,N27421,EWR,SFO,325,2565,21,24,2013-11-25T02:00:00Z
2013,11,24,2218,2035,103,2347,2215,92,MQ,3257,N827MQ,LGA,RDU,66,431,20,35,2013-11-25T01:00:00Z
2013,11,24,2223,2139,44,5,2302,63,B6,702,N179JB,JFK,BUF,64,301,21,39,2013-11-25T02:00:00Z
2013,11,24,2224,2100,84,2332,2239,53,EV,5048,N398CA,LGA,RIC,48,292,21,0,2013-11-25T02:00:00Z
2013,11,24,2232,1725,307,7,1915,292,WN,3069,N482WN,EWR,STL,140,872,17,25,2013-11-24T22:00:00Z
2013,11,24,2330,2110,140,54,2306,108,EV,4885,N755EV,LGA,ILM,69,500,21,10,2013-11-25T02:00:00Z
2013,11,24,2357,2359,-2,420,437,-17,B6,839,N563JB,JFK,BQN,187,1576,23,59,2013-11-25T04:00:00Z
2013,11,25,537,540,-3,827,850,-23,AA,2243,N5DWAA,JFK,MIA,149,1089,5,40,2013-11-25T10:00:00Z
2013,11,25,558,600,-2,923,931,-8,UA,471,N843UA,EWR,SFO,343,2565,6,0,2013-11-25T11:00:00Z
2013,11,25,600,603,-3,716,722,-6,EV,6177,N12195,EWR,IAD,41,212,6,3,2013-11-25T11:00:00Z
2013,11,25,600,600,0,716,737,-21,UA,1198,N23721,LGA,ORD,120,733,6,0,2013-11-25T11:00:00Z
2013,11,25,605,615,-10,844,845,-1,MQ,3550,N8EGMQ,LGA,ATL,120,762,6,15,2013-11-25T11:00:00Z
2013,11,25,605,615,-10,859,920,-21,AA,1175,N3ADAA,LGA,MIA,153,1096,6,15,2013-11-25T11:00:00Z
2013,11,25,614,615,-1,808,817,-9,US,1772,N157UW,JFK,CLT,86,541,6,15,2013-11-25T11:00:00Z
2013,11,25,618,615,3,932,935,-3,WN,16,N774SW,EWR,HOU,232,1411,6,15,2013-11-25T11:00:00Z
2013,11,25,620,630,-10,905,919,-14,B6,1099,N662JB,LGA,MCO,140,950,6,30,2013-11-25T11:00:00Z
2013,11,25,622,625,-3,744,759,-15,EV,4522,N19554,EWR,BNA,118,748,6,25,2013-11-25T11:00:00Z
2013,11,25,625,630,-5,829,840,-11,US,2085,N151UW,LGA,CLT,102,544,6,30,2013-11-25T11:00:00Z
2013,11,25,627,630,-3,751,745,6,EV,4533,N16961,EWR,BUF,55,282,6,30,2013-11-25T11:00:00Z
2013,11,25,631,630,1,933,938,-5,B6,929,N612JB,JFK,RSW,162,1074,6,30,2013-11-25T11:00:00Z
2013,11,25,635,635,0,858,907,-9,UA,1072,N24202,EWR,DEN,238,1605,6,35,2013-11-25T11:00:00Z
2013,11,25,651,705,-14,1018,1017,1,AS,15,N402AS,EWR,SEA,364,2402,7,5,2013-11-25T12:00:00Z
2013,11,25,653,700,-7,922,936,-14,DL,1547,N912DL,LGA,ATL,117,762,7,0,2013-11-25T12:00:00Z
2013,11,25,701,700,1,827,836,-9,UA,331,N854UA,LGA,ORD,123,733,7,0,2013-11-25T12:00:00Z
2013,11,25,705,705,0,858,850,8,WN,1352,N374SW,EWR,STL,150,872,7,5,2013-11-25T12:00:00Z
2013,11,25,706,700,6,829,836,-7,UA,1262,N37287,EWR,ORD,121,719,7,0,2013-11-25T12:00:00Z
2013,11,25,711,705,6,1147,1156,-9,B6,3,N633JB,JFK,SJU,187,1598,7,5,2013-11-25T12:00:00Z
2013,11,25,723,730,-7,1034,1110,-36,VX,11,N845VA,JFK,SFO,350,2586,7,30,2013-11-25T12:00:00Z
2013,11,25,728,729,-1,1008,1020,-12,B6,461,N524JB,LGA,PBI,142,1035,7,29,2013-11-25T12:00:00Z
2013,11,25,737,735,2,925,949,-24,9E,2916,N936XJ,JFK,DTW,89,509,7,35,2013-11-25T12:00:00Z
2013,11,25,744,746,-2,1033,1050,-17,B6,163,N638JB,JFK,SRQ,154,1041,7,46,2013-11-25T12:00:00Z
2013,11,25,746,744,2,1030,1037,-7,UA,1592,N38443,EWR,MCO,140,937,7,44,2013-11-25T12:00:00Z
2013,11,25,750,756,-6,944,959,-15,US,1899,N567UW,LGA,CLT,87,544,7,56,2013-11-25T12:00:00Z
2013,11,25,755,807,-12,1102,1112,-10,DL,1271,N908DL,JFK,FLL,149,1069,8,7,2013-11-25T13:00:00Z
2013,11,25,756,800,-4,847,912,-25,B6,1418,N510JB,JFK,BOS,38,187,8,0,2013-11-25T13:00:00Z
2013,11,25,803,805,-2,1237,1304,-27,AA,1357,N5FGAA,JFK,SJU,190,1598,8,5,2013-11-25T13:00:00Z
2013,11,25,817,820,-3,1122,1155,-33,UA,1043,N37471,EWR,PHX,289,2133,8,20,2013-11-25T13:00:00Z
2013,11,25,823,825,-2,958,1010,-12,MQ,3363,N821MQ,JFK,RDU,69,427,8,25,2013-11-25T13:00:00Z
2013,11,25,825,830,-5,1021,1041,-20,9E,3385,N922XJ,EWR,MSP,160,1008,8,30,2013-11-25T13:00:00Z
2013,11,25,826,830,-4,1056,1053,3,DL,1743,N373DA,JFK,ATL,120,760,8,30,2013-11-25T13:00:00Z
2013,11,25,835,840,-5,1055,1115,-20,MQ,3419,N522MQ,LGA,ATL,112,762,8,40,2013-11-25T13:00:00Z
2013,11,25,839,855,-16,1020,1025,-5,EV,5220,N740EV,LGA,ROC,45,254,8,55,2013-11-25T13:00:00Z
2013,11,25,846,850,-4,1204,1228,-24,B6,15,N821JB,JFK,SFO,347,2586,8,50,2013-11-25T13:00:00Z
2013,11,25,854,900,-6,1146,1225,-39,AA,1,N338AA,JFK,LAX,330,2475,9,0,2013-11-25T14:00:00Z
2013,11,25,856,900,-4,1207,1220,-13,AA,2335,N3HUAA,LGA,MIA,162,1096,9,0,2013-11-25T14:00:00Z
2013,11,25,859,859,0,1052,1104,-12,MQ,3565,N523MQ,LGA,CLT,86,544,8,59,2013-11-25T13:00:00Z
2013,11,25,859,900,-1,1142,1210,-28,B6,189,N789JB,JFK,SAN,327,2446,9,0,2013-11-25T14:00:00Z
2013,11,25,931,933,-2,1059,1045,14,UA,325,N439UA,EWR,BOS,36,200,9,33,2013-11-25T14:00:00Z
2013,11,25,950,1000,-10,1542,1555,-13,HA,51,N391HA,JFK,HNL,634,4983,10,0,2013-11-25T15:00:00Z
2013,11,25,951,1000,-9,1104,1113,-9,US,2142,N946UW,LGA,BOS,38,184,10,0,2013-11-25T15:00:00Z
2013,11,25,953,959,-6,1208,1245,-37,UA,1110,N72405,EWR,LAS,297,2227,9,59,2013-11-25T14:00:00Z
2013,11,25,953,958,-5,1213,1215,-2,9E,4060,N8936A,LGA,DAY,97,549,9,58,2013-11-25T14:00:00Z
2013,11,25,1005,1010,-5,1124,1146,-22,UA,1622,N31412,EWR,ORD,122,719,10,10,2013-11-25T15:00:00Z
2013,11,25,1007,1015,-8,1312,1342,-30,US,604,N661AW,EWR,PHX,286,2133,10,15,2013-11-25T15:00:00Z
2013,11,25,1037,1047,-10,1328,1353,-25,B6,971,N613JB,LGA,FLL,151,1076,10,47,2013-11-25T15:00:00Z
2013,11,25,1041,1050,-9,1221,1225,-4,UA,775,N846UA,EWR,ORD,123,719,10,50,2013-11-25T15:00:00Z
2013,11,25,1042,1029,13,1345,1332,13,UA,1591,N34222,EWR,IAH,221,1400,10,29,2013-11-25T15:00:00Z
2013,11,25,1055,1100,-5,1315,1332,-17,DL,1647,N669DN,LGA,ATL,115,762,11,0,2013-11-25T16:00:00Z
2013,11,25,1109,1112,-3,1344,1400,-16,B6,643,N599JB,EWR,PBI,141,1023,11,12,2013-11-25T16:00:00Z
2013,11,25,1140,1130,10,1335,1344,-9,DL,2219,N953DL,LGA,MSP,158,1020,11,30,2013-11-25T16:00:00Z
2013,11,25,1142,1145,-3,1252,1326,-34,EV,5355,N717EV,LGA,BUF,50,292,11,45,2013-11-25T16:00:00Z
2013,11,25,1154,1155,-1,1405,1425,-20,UA,720,N834UA,EWR,DEN,235,1605,11,55,2013-11-25T16:00:00Z
2013,11,25,1154,1151,3,1459,1459,0,B6,323,N605JB,JFK,LAX,338,2475,11,51,2013-11-25T16:00:00Z
2013,11,25,1156,1200,-4,1457,1520,-23,DL,423,N703TW,JFK,LAX,339,2475,12,0,2013-11-25T17:00:00Z
2013,11,25,1159,1200,-1,1428,1500,-32,DL,1685,N905DE,LGA,MCO,133,950,12,0,2013-11-25T17:00:00Z
2013,11,25,1200,1200,0,1441,1437,4,DL,1947,N968DL,LGA,ATL,121,762,12,0,2013-11-25T17:00:00Z
2013,11,25,1203,1200,3,1357,1424,-27,EV,5333,N710EV,LGA,CHS,95,641,12,0,2013-11-25T17:00:00Z
2013,11,25,1206,1208,-2,1450,1500,-10,B6,53,N510JB,JFK,PBI,138,1028,12,8,2013-11-25T17:00:00Z
2013,11,25,1225,1229,-4,1331,1335,-4,UA,377,N819UA,EWR,BOS,36,200,12,29,2013-11-25T17:00:00Z
2013,11,25,1227,1135,52,1340,1249,51,EV,4504,N13550,EWR,ROC,47,246,11,35,2013-11-25T16:00:00Z
2013,11,25,1244,1247,-3,1355,1415,-20,EV,4682,N13978,EWR,PIT,54,319,12,47,2013-11-25T17:00:00Z
2013,11,25,1253,1300,-7,1343,1410,-27,US,2148,N957UW,LGA,BOS,35,184,13,0,2013-11-25T18:00:00Z
2013,11,25,1301,1300,1,1458,1428,30,UA,1492,N14121,EWR,ORD,121,719,13,0,2013-11-25T18:00:00Z
2013,11,25,1304,1310,-6,1540,1557,-17,UA,1641,N12109,EWR,MCO,136,937,13,10,2013-11-25T18:00:00Z
2013,11,25,1346,1351,-5,1536,1523,13,UA,1734,N35407,EWR,ORD,122,719,13,51,2013-11-25T18:00:00Z
2013,11,25,1349,1345,4,1642,1640,2,UA,1695,N76062,EWR,IAH,208,1400,13,45,2013-11-25T18:00:00Z
2013,11,25,1352,1400,-8,1626,1557,29,EV,4100,N11565,EWR,MEM,164,946,14,0,2013-11-25T19:00:00Z
2013,11,25,1352,1400,-8,1450,1515,-25,US,2183,N756US,LGA,DCA,39,214,14,0,2013-11-25T19:00:00Z
2013,11,25,1410,1315,55,1539,1450,49,AA,331,N403AA,LGA,ORD,122,733,13,15,2013-11-25T18:00:00Z
2013,11,25,1414,1415,-1,1712,1736,-24,UA,1493,N12238,EWR,LAX,334,2454,14,15,2013-11-25T19:00:00Z
2013,11,25,1430,1435,-5,1601,1625,-24,EV,5391,N744EV,LGA,MSN,132,812,14,35,2013-11-25T19:00:00Z
2013,11,25,1443,1446,-3,1736,1748,-12,UA,1554,N14230,EWR,FLL,156,1065,14,46,2013-11-25T19:00:00Z
2013,11,25,1445,1446,-1,1641,1644,-3,EV,4175,N16954,EWR,AVL,97,583,14,46,2013-11-25T19:00:00Z
2013,11,25,1446,1450,-4,1617,1632,-15,9E,2907,N279PQ,JFK,BUF,59,301,14,50,2013-11-25T19:00:00Z
2013,11,25,1451,1455,-4,1552,1609,-17,DL,1164,N345NW,JFK,BOS,38,187,14,55,2013-11-25T19:00:00Z
2013,11,25,1453,1500,-7,1730,1730,0,MQ,3669,N0EGMQ,LGA,ATL,115,762,15,0,2013-11-25T20:00:00Z
2013,11,25,1526,1530,-4,1658,1720,-22,UA,714,N850UA,LGA,CLE,71,419,15,30,2013-11-25T20:00:00Z
2013,11,25,1527,1515,12,1814,1804,10,UA,249,N410UA,EWR,TPA,147,997,15,15,2013-11-25T20:00:00Z
2013,11,25,1539,1545,-6,1838,1920,-42,AA,133,N328AA,JFK,LAX,334,2475,15,45,2013-11-25T20:00:00Z
2013,11,25,1549,1555,-6,1703,1740,-37,EV,5091,N759EV,LGA,PIT,56,335,15,55,2013-11-25T20:00:00Z
2013,11,25,1550,1600,-10,1914,1907,7,B6,1117,N639JB,LGA,TPA,154,1010,16,0,2013-11-25T21:00:00Z
2013,11,25,1552,1600,-8,1825,1841,-16,DL,847,N981DL,LGA,ATL,118,762,16,0,2013-11-25T21:00:00Z
2013,11,25,1557,1520,37,1807,1723,44,EV,4572,N14993,EWR,GSP,108,594,15,20,2013-11-25T20:00:00Z
2013,11,25,1559,1559,0,1919,1916,3,B6,1801,N568JB,JFK,FLL,160,1069,15,59,2013-11-25T20:00:00Z
2013,11,25,1609,1610,-1,1915,1917,-2,UA,636,N821UA,EWR,FLL,163,1065,16,10,2013-11-25T21:00:00Z
2013,11,25,1614,1615,-1,1845,1852,-7,DL,843,N3735D,JFK,ATL,112,760,16,15,2013-11-25T21:00:00Z
2013,11,25,1614,1615,-1,1809,1800,9,MQ,3301,N539MQ,LGA,RDU,83,431,16,15,2013-11-25T21:00:00Z
2013,11,25,1624,1625,-1,1825,1822,3,9E,2943,N834AY,JFK,RDU,70,427,16,25,2013-11-25T21:00:00Z
2013,11,25,1628,1630,-2,1933,1915,18,UA,1178,N19141,EWR,IAH,216,1400,16,30,2013-11-25T21:00:00Z
2013,11,25,1633,1640,-7,1821,1820,1,MQ,3216,N684MQ,JFK,ORF,50,290,16,40,2013-11-25T21:00:00Z
2013,11,25,1633,1635,-2,1756,1825,-29,AA,343,N527AA,LGA,ORD,123,733,16,35,2013-11-25T21:00:00Z
2013,11,25,1647,1650,-3,1943,2005,-22,AA,1171,N3FGAA,LGA,DFW,211,1389,16,50,2013-11-25T21:00:00Z
2013,11,25,1652,1700,-8,1826,1819,7,US,2189,N768US,LGA,DCA,49,214,17,0,2013-11-25T22:00:00Z
2013,11,25,1653,1700,-7,1751,1815,-24,US,2156,N957UW,LGA,BOS,44,184,17,0,2013-11-25T22:00:00Z
2013,11,25,1724,1700,24,1841,1816,25,B6,1734,N353JB,JFK,BTV,44,266,17,0,2013-11-25T22:00:00Z
2013,11,25,1727,1729,-2,1957,1955,2,FL,400,N967AT,LGA,ATL,124,762,17,29,2013-11-25T22:00:00Z
