year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,17,837,830,7,1158,1154,4,UA,112,N41135,JFK,LAX,337,2475,8,30,2013-01-17T13:00:00Z
2013,1,17,854,900,-6,1209,1216,-7,UA,1405,N29717,LGA,IAH,215,1416,9,0,2013-01-17T14:00:00Z
2013,1,17,856,908,-12,1123,1120,3,EV,4638,N16999,EWR,CVG,109,569,9,8,2013-01-17T14:00:00Z
2013,1,17,859,900,-1,1513,1530,-17,HA,51,N381HA,JFK,HNL,648,4983,9,0,2013-01-17T14:00:00Z
2013,1,17,910,915,-5,1057,1101,-4,B6,1103,N328JB,JFK,RDU,83,427,9,15,2013-01-17T14:00:00Z
2013,1,17,915,920,-5,1242,1233,9,UA,1275,N75851,EWR,LAX,342,2454,9,20,2013-01-17T14:00:00Z
2013,1,17,922,929,-7,1436,1427,9,B6,215,N784JB,EWR,SJU,222,1608,9,29,2013-01-17T14:00:00Z
2013,1,17,935,940,-5,1254,1250,4,AA,1871,N3ASAA,LGA,MIA,163,1096,9,40,2013-01-17T14:00:00Z
2013,1,17,958,1005,-7,1228,1303,-35,DL,1529,N3765,JFK,LAS,301,2248,10,5,2013-01-17T15:00:00Z
2013,1,17,1019,600,259,1149,724,265,EV,6055,N11565,LGA,IAD,54,229,6,0,2013-01-17T11:00:00Z
2013,1,17,1039,1039,0,1337,1330,7,B6,31,N556JB,JFK,MCO,148,944,10,39,2013-01-17T15:00:00Z
2013,1,17,1047,1050,-3,1349,1405,-16,B6,373,N519JB,LGA,FLL,157,1076,10,50,2013-01-17T15:00:00Z
2013,1,17,1052,1100,-8,1148,1209,-21,US,2124,N959UW,LGA,BOS,38,184,11,0,2013-01-17T16:00:00Z
2013,1,17,1058,1100,-2,1424,1425,-1,UA,642,N554UA,JFK,SFO,369,2586,11,0,2013-01-17T16:00:00Z
2013,1,17,1125,1129,-4,1434,1438,-4,B6,133,N789JB,JFK,RSW,170,1074,11,29,2013-01-17T16:00:00Z
2013,1,17,1127,1130,-3,1309,1315,-6,WN,145,N380SW,EWR,STL,142,872,11,30,2013-01-17T16:00:00Z
2013,1,17,1130,1130,0,1403,1334,29,US,1625,N194UW,LGA,CLT,113,544,11,30,2013-01-17T16:00:00Z
2013,1,17,1136,1134,2,1347,1345,2,DL,2219,N323NB,LGA,MSP,168,1020,11,34,2013-01-17T16:00:00Z
2013,1,17,1139,1145,-6,1310,1321,-11,FL,353,N932AT,LGA,CAK,69,397,11,45,2013-01-17T16:00:00Z
2013,1,17,1139,1140,-1,1454,1450,4,DL,930,N364NB,LGA,FLL,172,1076,11,40,2013-01-17T16:00:00Z
2013,1,17,1139,1127,12,1357,1353,4,UA,1625,N76254,EWR,DEN,242,1605,11,27,2013-01-17T16:00:00Z
2013,1,17,1141,1145,-4,1456,1454,2,DL,1875,N946DL,LGA,TPA,165,1010,11,45,2013-01-17T16:00:00Z
2013,1,17,1156,1205,-9,1402,1345,17,MQ,4431,N846MQ,LGA,RDU,89,431,12,5,2013-01-17T17:00:00Z
2013,1,17,1159,1200,-1,1434,1438,-4,DL,1947,N636DL,LGA,ATL,133,762,12,0,2013-01-17T17:00:00Z
2013,1,17,1215,1221,-6,1521,1555,-34,UA,345,N808UA,EWR,SFO,348,2565,12,21,2013-01-17T17:00:00Z
2013,1,17,1219,1220,-1,1527,1533,-6,B6,209,N655JB,JFK,LGB,346,2465,12,20,2013-01-17T17:00:00Z
2013,1,17,1229,1235,-6,1521,1535,-14,UA,1000,N17229,EWR,MIA,155,1085,12,35,2013-01-17T17:00:00Z
2013,1,17,1245,1250,-5,1540,1550,-10,DL,1685,N352NW,LGA,MCO,146,950,12,50,2013-01-17T17:00:00Z
2013,1,17,1255,1300,-5,1515,1506,9,9E,3762,N8976E,EWR,CVG,108,569,13,0,2013-01-17T18:00:00Z
2013,1,17,1258,1300,-2,1456,1440,16,AA,329,N4YFAA,LGA,ORD,134,733,13,0,2013-01-17T18:00:00Z
2013,1,17,1326,1315,11,1451,1431,20,EV,4120,N15986,EWR,BUF,58,282,13,15,2013-01-17T18:00:00Z
2013,1,17,1331,1240,51,1632,1555,37,AA,2041,N5EHAA,JFK,MIA,155,1089,12,40,2013-01-17T17:00:00Z
2013,1,17,1353,1400,-7,1504,1509,-5,US,2177,N756US,LGA,DCA,55,214,14,0,2013-01-17T19:00:00Z
2013,1,17,1358,1355,3,1520,1530,-10,WN,348,N939WN,LGA,MDW,125,725,13,55,2013-01-17T18:00:00Z
2013,1,17,1417,1420,-3,1619,1620,-1,MQ,4588,N508MQ,LGA,MSP,168,1020,14,20,2013-01-17T19:00:00Z
2013,1,17,1425,1435,-10,1748,1748,0,B6,347,N183JB,JFK,SRQ,176,1041,14,35,2013-01-17T19:00:00Z
2013,1,17,1428,1435,-7,1653,1701,-8,DL,1344,N342NB,LGA,MCI,178,1107,14,35,2013-01-17T19:00:00Z
2013,1,17,1435,1436,-1,1534,1543,-9,EV,4372,N12145,EWR,DCA,44,199,14,36,2013-01-17T19:00:00Z
2013,1,17,1440,1445,-5,1631,1634,-3,EV,4596,N16999,EWR,STL,154,872,14,45,2013-01-17T19:00:00Z
2013,1,17,1445,1445,0,1726,1745,-19,B6,153,N554JB,JFK,MCO,145,944,14,45,2013-01-17T19:00:00Z
2013,1,17,1455,1445,10,1748,1710,38,MQ,4669,N530MQ,LGA,ATL,135,762,14,45,2013-01-17T19:00:00Z
2013,1,17,1522,1530,-8,1721,1725,-4,MQ,4146,N607MQ,JFK,CMH,84,483,15,30,2013-01-17T20:00:00Z
2013,1,17,1533,1545,-12,1726,1744,-18,UA,1710,N16701,LGA,CLE,75,419,15,45,2013-01-17T20:00:00Z
2013,1,17,1558,1600,-2,1802,1820,-18,MQ,3985,N922MQ,JFK,CVG,105,589,16,0,2013-01-17T21:00:00Z
2013,1,17,1609,1600,9,1739,1736,3,UA,627,N855UA,EWR,ORD,132,719,16,0,2013-01-17T21:00:00Z
2013,1,17,1614,1610,4,1750,1756,-6,EV,5486,N713EV,LGA,PIT,64,335,16,10,2013-01-17T21:00:00Z
2013,1,17,1623,1625,-2,1859,1855,4,MQ,4661,N532MQ,LGA,ATL,126,762,16,25,2013-01-17T21:00:00Z
2013,1,17,1651,1655,-4,1953,2035,-42,VX,413,N632VA,JFK,LAX,338,2475,16,55,2013-01-17T21:00:00Z
2013,1,17,1653,1655,-2,1956,2029,-33,DL,706,N326NB,JFK,AUS,223,1521,16,55,2013-01-17T21:00:00Z
2013,1,17,1657,1635,22,1753,1750,3,B6,1176,N316JB,EWR,BOS,38,200,16,35,2013-01-17T21:00:00Z
2013,1,17,1657,1700,-3,1757,1813,-16,US,2136,N956UW,LGA,BOS,36,184,17,0,2013-01-17T22:00:00Z
2013,1,17,1700,1640,20,1957,1955,2,AA,773,N4XSAA,LGA,DFW,212,1389,16,40,2013-01-17T21:00:00Z
2013,1,17,1702,1640,22,1908,1816,52,EV,4485,N12564,EWR,RDU,87,416,16,40,2013-01-17T21:00:00Z
2013,1,17,1718,1720,-2,2052,2033,19,DL,1779,N376NW,LGA,FLL,182,1076,17,20,2013-01-17T22:00:00Z
2013,1,17,1731,1735,-4,1908,1925,-17,WN,408,N961WN,LGA,BNA,129,764,17,35,2013-01-17T22:00:00Z
2013,1,17,1749,1745,4,2043,2055,-12,AA,785,N3BJAA,LGA,DFW,206,1389,17,45,2013-01-17T22:00:00Z
2013,1,17,1749,1750,-1,1859,1908,-9,B6,1307,N216JB,JFK,IAD,53,228,17,50,2013-01-17T22:00:00Z
2013,1,17,1751,1725,26,2042,2040,2,AA,145,N3GYAA,JFK,SAN,329,2446,17,25,2013-01-17T22:00:00Z
2013,1,17,1753,1800,-7,2114,2058,16,B6,9,N641JB,JFK,MCO,160,944,18,0,2013-01-17T23:00:00Z
2013,1,17,1812,1815,-3,2003,1952,11,9E,4277,N602XJ,JFK,ORF,68,290,18,15,2013-01-17T23:00:00Z
2013,1,17,1813,1815,-2,2029,2026,3,DL,2019,N317US,LGA,MSP,162,1020,18,15,2013-01-17T23:00:00Z
2013,1,17,1820,1820,0,2048,2115,-27,B6,711,N584JB,JFK,LAS,303,2248,18,20,2013-01-17T23:00:00Z
2013,1,17,1828,1835,-7,1935,1950,-15,MQ,3944,N624MQ,JFK,BWI,39,184,18,35,2013-01-17T23:00:00Z
2013,1,17,1833,1815,18,2053,2032,21,EV,5054,N750EV,EWR,MSP,155,1008,18,15,2013-01-17T23:00:00Z
2013,1,17,1839,1800,39,2050,2006,44,US,373,N521UW,JFK,CLT,106,541,18,0,2013-01-17T23:00:00Z
2013,1,17,1850,1855,-5,2200,2210,-10,DL,2391,N378NW,JFK,TPA,168,1005,18,55,2013-01-17T23:00:00Z
2013,1,17,1856,1858,-2,2035,2055,-20,EV,5038,N724EV,LGA,BHM,132,866,18,58,2013-01-17T23:00:00Z
2013,1,17,1916,1915,1,2223,2212,11,B6,155,N505JB,JFK,MCO,154,944,19,15,2013-01-18T00:00:00Z
2013,1,17,1926,1930,-4,2115,2115,0,EV,3274,N13968,LGA,CLE,75,419,19,30,2013-01-18T00:00:00Z
2013,1,17,1945,1940,5,2253,2240,13,AA,1787,N3FWAA,JFK,TPA,168,1005,19,40,2013-01-18T00:00:00Z
2013,1,17,1959,2000,-1,2115,2143,-28,DL,402,N302NB,JFK,BOS,37,187,20,0,2013-01-18T01:00:00Z
2013,1,17,2000,2005,-5,2224,2230,-6,9E,4033,N8790A,LGA,TYS,110,647,20,5,2013-01-18T01:00:00Z
2013,1,17,2044,1904,100,2247,2109,98,EV,4437,N15572,EWR,CLT,101,529,19,4,2013-01-18T00:00:00Z
2013,1,17,2116,1845,151,2334,2050,164,EV,4227,N13956,EWR,GRR,107,605,18,45,2013-01-17T23:00:00Z
2013,1,17,2130,2046,44,2355,2318,37,EV,4645,N21537,EWR,JAX,119,820,20,46,2013-01-18T01:00:00Z
2013,1,17,2142,2125,17,2235,2224,11,EV,4404,N12540,EWR,PVD,28,160,21,25,2013-01-18T02:00:00Z
2013,1,17,2203,2100,63,2305,2207,58,EV,4695,N14959,EWR,MHT,36,209,21,0,2013-01-18T02:00:00Z
2013,1,18,555,600,-5,707,716,-9,EV,4201,N12195,EWR,IAD,46,212,6,0,2013-01-18T11:00:00Z
2013,1,18,557,600,-3,848,859,-11,B6,507,N746JB,EWR,FLL,152,1065,6,0,2013-01-18T11:00:00Z
2013,1,18,607,610,-3,908,910,-2,AA,1895,N622AA,EWR,MIA,154,1085,6,10,2013-01-18T11:00:00Z
2013,1,18,623,630,-7,850,831,19,US,1507,N162UW,EWR,CLT,94,529,6,30,2013-01-18T11:00:00Z
2013,1,18,637,615,22,854,820,34,US,1791,N708UW,JFK,CLT,107,541,6,15,2013-01-18T11:00:00Z
2013,1,18,653,700,-7,951,952,-1,DL,2285,N329NB,LGA,MCO,134,950,7,0,2013-01-18T12:00:00Z
2013,1,18,656,700,-4,1016,1045,-29,DL,1865,N706TW,JFK,SFO,348,2586,7,0,2013-01-18T12:00:00Z
2013,1,18,657,700,-3,803,815,-12,UA,1142,N38257,EWR,BOS,35,200,7,0,2013-01-18T12:00:00Z
2013,1,18,657,700,-3,841,836,5,UA,1162,N37267,EWR,ORD,136,719,7,0,2013-01-18T12:00:00Z
2013,1,18,714,720,-6,853,845,8,FL,850,N995AT,LGA,MKE,124,738,7,20,2013-01-18T12:00:00Z
2013,1,18,715,725,-10,1046,1035,11,AS,11,N518AS,EWR,SEA,364,2402,7,25,2013-01-18T12:00:00Z
2013,1,18,727,730,-3,1047,1115,-28,VX,11,N844VA,JFK,SFO,357,2586,7,30,2013-01-18T12:00:00Z
2013,1,18,729,705,24,1004,1000,4,UA,235,N419UA,EWR,MCO,132,937,7,5,2013-01-18T12:00:00Z
2013,1,18,739,740,-1,1031,1045,-14,UA,1179,N33264,EWR,TPA,148,997,7,40,2013-01-18T12:00:00Z
2013,1,18,802,805,-3,1053,1113,-20,B6,17,N796JB,JFK,FLL,154,1069,8,5,2013-01-18T13:00:00Z
2013,1,18,810,810,0,903,924,-21,B6,1172,N266JB,EWR,BOS,34,200,8,10,2013-01-18T13:00:00Z
2013,1,18,811,817,-6,1034,1058,-24,DL,914,N320US,LGA,DEN,238,1620,8,17,2013-01-18T13:00:00Z
2013,1,18,811,815,-4,955,1010,-15,MQ,4490,N736MQ,LGA,CMH,85,479,8,15,2013-01-18T13:00:00Z
2013,1,18,813,819,-6,1258,1307,-9,B6,717,N645JB,JFK,SJU,200,1598,8,19,2013-01-18T13:00:00Z
2013,1,18,814,815,-1,1052,1118,-26,DL,1429,N3737C,JFK,LAS,315,2248,8,15,2013-01-18T13:00:00Z
2013,1,18,824,829,-5,929,955,-26,EV,3259,N13965,EWR,PWM,46,284,8,29,2013-01-18T13:00:00Z
2013,1,18,851,855,-4,1103,1101,2,EV,4383,N27152,EWR,DTW,97,488,8,55,2013-01-18T13:00:00Z
2013,1,18,853,900,-7,1159,1200,-1,UA,430,N469UA,EWR,TPA,153,997,9,0,2013-01-18T14:00:00Z
2013,1,18,858,859,-1,1116,1145,-29,DL,1747,N900PC,LGA,ATL,110,762,8,59,2013-01-18T13:00:00Z
2013,1,18,901,858,3,1133,1118,15,EV,4364,N11137,EWR,MCI,175,1092,8,58,2013-01-18T13:00:00Z
2013,1,18,911,850,21,1038,1035,3,MQ,4558,N734MQ,LGA,CLE,71,419,8,50,2013-01-18T13:00:00Z
2013,1,18,915,920,-5,1219,1245,-26,AA,721,N505AA,LGA,DFW,213,1389,9,20,2013-01-18T14:00:00Z
2013,1,18,927,929,-2,1424,1427,-3,B6,215,N592JB,EWR,SJU,207,1608,9,29,2013-01-18T14:00:00Z
2013,1,18,928,928,0,1050,1051,-1,B6,4,N603JB,JFK,BUF,61,301,9,28,2013-01-18T14:00:00Z
2013,1,18,947,950,-3,1118,1130,-12,WN,1964,N291WN,LGA,MKE,124,738,9,50,2013-01-18T14:00:00Z
2013,1,18,956,1000,-4,1236,1254,-18,UA,1623,N14214,EWR,MCO,144,937,10,0,2013-01-18T15:00:00Z
2013,1,18,959,957,2,1116,1125,-9,EV,4187,N14542,EWR,BNA,120,748,9,57,2013-01-18T14:00:00Z
2013,1,18,1013,1016,-3,1217,1230,-13,DL,2319,N953DL,LGA,MSP,153,1020,10,16,2013-01-18T15:00:00Z
2013,1,18,1040,1042,-2,1200,1206,-6,EV,4694,N16999,EWR,MKE,127,725,10,42,2013-01-18T15:00:00Z
2013,1,18,1047,1015,32,1243,1208,35,US,1103,N565UW,EWR,CLT,86,529,10,15,2013-01-18T15:00:00Z
2013,1,18,1052,1100,-8,1201,1209,-8,US,2124,N946UW,LGA,BOS,38,184,11,0,2013-01-18T16:00:00Z
2013,1,18,1057,1006,51,1306,1219,47,EV,4250,N22971,EWR,IND,111,645,10,6,2013-01-18T15:00:00Z
2013,1,18,1103,1105,-2,1229,1245,-16,WN,542,N776WN,LGA,MDW,123,725,11,5,2013-01-18T16:00:00Z
2013,1,18,1126,1130,-4,1416,1422,-6,UA,1736,N12116,EWR,MCO,139,937,11,30,2013-01-18T16:00:00Z
2013,1,18,1131,1125,6,1429,1439,-10,B6,673,N636JB,JFK,LAX,331,2475,11,25,2013-01-18T16:00:00Z
2013,1,18,1132,1134,-2,1339,1345,-6,DL,2219,N364NB,LGA,MSP,159,1020,11,34,2013-01-18T16:00:00Z
2013,1,18,1138,1130,8,1358,1356,2,UA,1625,N38257,EWR,DEN,238,1605,11,30,2013-01-18T16:00:00Z
2013,1,18,1145,1150,-5,1342,1345,-3,MQ,4646,N532MQ,LGA,MSP,158,1020,11,50,2013-01-18T16:00:00Z
2013,1,18,1147,1155,-8,1439,1459,-20,B6,625,N334JB,JFK,HOU,212,1428,11,55,2013-01-18T16:00:00Z
2013,1,18,1258,1300,-2,1451,1450,1,MQ,4426,N736MQ,LGA,CMH,83,479,13,0,2013-01-18T18:00:00Z
2013,1,18,1302,1303,-1,1427,1424,3,B6,32,N179JB,JFK,ROC,59,264,13,3,2013-01-18T18:00:00Z
2013,1,18,1321,829,292,1453,1012,281,EV,3815,N11119,EWR,GSO,73,445,8,29,2013-01-18T13:00:00Z
2013,1,18,1322,1325,-3,1809,1810,-1,B6,705,N807JB,JFK,SJU,203,1598,13,25,2013-01-18T18:00:00Z
2013,1,18,1416,1405,11,1709,1705,4,B6,63,N591JB,JFK,TPA,154,1005,14,5,2013-01-18T19:00:00Z
2013,1,18,1432,1435,-3,1645,1701,-16,DL,1344,N301NB,LGA,MCI,171,1107,14,35,2013-01-18T19:00:00Z
2013,1,18,1435,1435,0,1730,1748,-18,B6,347,N187JB,JFK,SRQ,156,1041,14,35,2013-01-18T19:00:00Z
2013,1,18,1438,1445,-7,1650,1647,3,US,1105,N566UW,LGA,CLT,93,544,14,45,2013-01-18T19:00:00Z
2013,1,18,1502,1510,-8,1656,1650,6,WN,323,N768SW,LGA,MKE,122,738,15,10,2013-01-18T20:00:00Z
2013,1,18,1506,1455,11,1643,1645,-2,AA,337,N435AA,LGA,ORD,125,733,14,55,2013-01-18T19:00:00Z
2013,1,18,1523,1530,-7,1713,1711,2,9E,3719,N8659B,LGA,RIC,57,292,15,30,2013-01-18T20:00:00Z
2013,1,18,1545,1548,-3,1916,1925,-9,DL,1773,N385DN,JFK,SLC,293,1990,15,48,2013-01-18T20:00:00Z
2013,1,18,1549,1550,-1,1833,1820,13,9E,3355,N913XJ,JFK,MSP,167,1029,15,50,2013-01-18T20:00:00Z
2013,1,18,1553,1447,66,1741,1654,47,EV,4572,N12924,EWR,GSP,94,594,14,47,2013-01-18T19:00:00Z
2013,1,18,1554,1600,-6,1808,1820,-12,MQ,3985,N609MQ,JFK,CVG,99,589,16,0,2013-01-18T21:00:00Z
2013,1,18,1618,1616,2,1810,1813,-3,EV,4092,N11137,EWR,DAY,93,533,16,16,2013-01-18T21:00:00Z
2013,1,18,1624,1629,-5,2001,1931,30,B6,369,N519JB,LGA,PBI,161,1035,16,29,2013-01-18T21:00:00Z
2013,1,18,1626,1630,-4,1910,1838,32,DL,2231,N335NW,LGA,DTW,95,502,16,30,2013-01-18T21:00:00Z
2013,1,18,1633,1620,13,1922,1914,8,UA,872,N412UA,EWR,MCO,141,937,16,20,2013-01-18T21:00:00Z
2013,1,18,1701,1708,-7,2011,2023,-12,B6,15,N179JB,JFK,FLL,156,1069,17,8,2013-01-18T22:00:00Z
2013,1,18,1703,1708,-5,1949,2024,-35,UA,250,N820UA,EWR,LAX,322,2454,17,8,2013-01-18T22:00:00Z
2013,1,18,1724,1644,40,1912,1847,25,EV,4411,N16976,EWR,MEM,144,946,16,44,2013-01-18T21:00:00Z
2013,1,18,1724,1725,-1,2155,2040,NA,AA,145,N3HCAA,JFK,SAN,NA,2446,17,25,2013-01-18T22:00:00Z
2013,1,18,1731,1725,6,2018,2017,1,UA,1109,N17128,EWR,MCO,145,937,17,25,2013-01-18T22:00:00Z
2013,1,18,1745,1745,0,2102,2120,-18,AA,177,N335AA,JFK,SFO,348,2586,17,45,2013-01-18T22:00:00Z
2013,1,18,1751,1750,1,2055,2102,-7,UA,1228,N34222,EWR,SAN,338,2425,17,50,2013-01-18T22:00:00Z
2013,1,18,1756,1703,53,1859,1810,49,EV,4373,N14902,EWR,DCA,40,199,17,3,2013-01-18T22:00:00Z
2013,1,18,1805,1810,-5,2117,2142,-25,B6,173,N535JB,JFK,SJC,345,2569,18,10,2013-01-18T23:00:00Z
2013,1,18,1825,1829,-4,2022,2032,-10,US,1973,N539UW,EWR,CLT,78,529,18,29,2013-01-18T23:00:00Z
2013,1,18,1826,1815,11,1941,1952,-11,9E,4277,N8541D,JFK,ORF,47,290,18,15,2013-01-18T23:00:00Z
2013,1,18,1837,1840,-3,2011,2020,-9,MQ,3730,N512MQ,EWR,ORD,118,719,18,40,2013-01-18T23:00:00Z
2013,1,18,1842,1830,12,2157,2202,-5,UA,272,N510UA,JFK,SFO,356,2586,18,30,2013-01-18T23:00:00Z
2013,1,18,1848,1808,40,2152,2106,46,UA,1269,N73256,EWR,PBI,150,1023,18,8,2013-01-18T23:00:00Z
2013,1,18,1900,1900,0,2235,2238,-3,DL,87,N712TW,JFK,LAX,341,2475,19,0,2013-01-19T00:00:00Z
2013,1,18,1905,1850,15,2052,2050,2,AA,2019,N4XKAA,LGA,STL,133,888,18,50,2013-01-18T23:00:00Z
2013,1,18,1930,1719,131,2144,1945,119,UA,509,N503UA,LGA,DEN,223,1620,17,19,2013-01-18T22:00:00Z
2013,1,18,1931,1900,31,2055,2033,22,EV,5683,N14174,EWR,BNA,112,748,19,0,2013-01-19T00:00:00Z
2013,1,18,1934,1940,-6,2241,2240,1,AA,1787,N3DWAA,JFK,TPA,158,1005,19,40,2013-01-19T00:00:00Z
2013,1,18,1938,1905,33,2141,2113,28,EV,4543,N13124,EWR,DSM,160,1017,19,5,2013-01-19T00:00:00Z
2013,1,18,1940,1930,10,2235,2247,-12,DL,1854,N364NB,LGA,FLL,152,1076,19,30,2013-01-19T00:00:00Z
2013,1,18,2004,2000,4,2128,2139,-11,UA,695,N401UA,LGA,ORD,115,733,20,0,2013-01-19T01:00:00Z
2013,1,18,2041,2045,-4,2311,2310,1,B6,115,N334JB,JFK,MSY,174,1182,20,45,2013-01-19T01:00:00Z
2013,1,18,2048,2055,-7,2230,2250,-20,MQ,4573,N730MQ,LGA,DTW,86,502,20,55,2013-01-19T01:00:00Z
2013,1,18,2055,2058,-3,2204,2207,-3,B6,1020,N597JB,JFK,BOS,38,187,20,58,2013-01-19T01:00:00Z
2013,1,18,2057,2100,-3,2233,2250,-17,MQ,4584,N516MQ,LGA,CLT,81,544,21,0,2013-01-19T02:00:00Z
2013,1,18,2100,2030,30,2306,2234,32,EV,4348,N11137,EWR,MSP,163,1008,20,30,2013-01-19T01:00:00Z
2013,1,18,2120,2130,-10,16,25,-9,B6,383,N746JB,LGA,FLL,155,1076,21,30,2013-01-19T02:00:00Z
2013,1,18,2244,2245,-1,2343,2357,-14,B6,128,N547JB,JFK,BTV,46,266,22,45,2013-01-19T03:00:00Z
2013,1,18,2352,2359,-7,432,444,-12,B6,739,N526JB,JFK,PSE,200,1617,23,59,2013-01-19T04:00:00Z
2013,1,18,NA,908,NA,NA,1120,NA,EV,4638,N12957,EWR,CVG,NA,569,9,8,2013-01-18T14:00:00Z
2013,1,19,538,540,-2,1009,1017,-8,B6,725,N779JB,JFK,BQN,193,1576,5,40,2013-01-19T10:00:00Z
2013,1,19,557,600,-3,904,904,0,B6,371,N709JB,LGA,FLL,154,1076,6,0,2013-01-19T11:00:00Z
2013,1,19,604,600,4,705,709,-4,B6,380,N267JB,EWR,BOS,44,200,6,0,2013-01-19T11:00:00Z
2013,1,19,624,625,-1,857,916,-19,B6,79,N605JB,JFK,MCO,138,944,6,25,2013-01-19T11:00:00Z
2013,1,19,624,630,-6,832,843,-11,US,1433,N543UW,LGA,CLT,83,544,6,30,2013-01-19T11:00:00Z
2013,1,19,626,630,-4,1131,1140,-9,AA,413,N3GGAA,JFK,SJU,219,1598,6,30,2013-01-19T11:00:00Z
2013,1,19,638,645,-7,753,808,-15,B6,102,N504JB,JFK,BUF,59,301,6,45,2013-01-19T11:00:00Z
2013,1,19,652,700,-8,952,1015,-23,AA,2279,N3EVAA,LGA,MIA,163,1096,7,0,2013-01-19T12:00:00Z
2013,1,19,653,655,-2,1014,1030,-16,DL,1415,N3731T,JFK,SLC,294,1990,6,55,2013-01-19T11:00:00Z
2013,1,19,702,711,-9,950,957,-7,UA,397,N593UA,EWR,LAS,307,2227,7,11,2013-01-19T12:00:00Z
2013,1,19,716,715,1,1032,1045,-13,AA,443,N5DRAA,JFK,MIA,159,1089,7,15,2013-01-19T12:00:00Z
2013,1,19,726,730,-4,1016,1045,-29,UA,1641,N16709,LGA,IAH,214,1416,7,30,2013-01-19T12:00:00Z
2013,1,19,800,810,-10,903,924,-21,B6,1172,N316JB,EWR,BOS,42,200,8,10,2013-01-19T13:00:00Z
2013,1,19,804,810,-6,1103,1116,-13,DL,1959,N900DE,JFK,MCO,144,944,8,10,2013-01-19T13:00:00Z
2013,1,19,815,815,0,1016,1015,1,US,675,N664AW,EWR,CLT,83,529,8,15,2013-01-19T13:00:00Z
2013,1,19,834,812,22,1008,950,18,B6,1051,N266JB,JFK,PIT,70,340,8,12,2013-01-19T13:00:00Z
2013,1,19,835,825,10,947,945,2,MQ,4418,N835MQ,JFK,DCA,52,213,8,25,2013-01-19T13:00:00Z
2013,1,19,851,855,-4,1044,1100,-16,EV,4913,N753EV,EWR,DTW,86,488,8,55,2013-01-19T13:00:00Z
2013,1,19,857,900,-3,1119,1137,-18,EV,3261,N13550,EWR,ATL,118,746,9,0,2013-01-19T14:00:00Z
2013,1,19,914,915,-1,1057,1101,-4,B6,1103,N187JB,JFK,RDU,70,427,9,15,2013-01-19T14:00:00Z
2013,1,19,932,935,-3,1232,1238,-6,B6,361,N608JB,LGA,PBI,155,1035,9,35,2013-01-19T14:00:00Z
2013,1,19,944,945,-1,1117,1130,-13,AA,319,N454AA,LGA,ORD,126,733,9,45,2013-01-19T14:00:00Z
2013,1,19,950,959,-9,1123,1129,-6,MQ,4670,N532MQ,LGA,BNA,112,764,9,59,2013-01-19T14:00:00Z
2013,1,19,953,1000,-7,1232,1251,-19,UA,1177,N24715,EWR,EGE,262,1726,10,0,2013-01-19T15:00:00Z
2013,1,19,958,1000,-2,1242,1239,3,DL,1847,N689DL,LGA,ATL,115,762,10,0,2013-01-19T15:00:00Z
2013,1,19,1043,1043,0,1357,1340,17,UA,237,N669UA,EWR,IAH,200,1400,10,43,2013-01-19T15:00:00Z
2013,1,19,1057,1100,-3,1405,1425,-20,UA,642,N532UA,JFK,SFO,348,2586,11,0,2013-01-19T16:00:00Z
2013,1,19,1101,1100,1,1402,1413,-11,UA,279,N421UA,EWR,RSW,164,1068,11,0,2013-01-19T16:00:00Z
2013,1,19,1123,1130,-7,1409,1445,-36,UA,362,N557UA,JFK,LAX,329,2475,11,30,2013-01-19T16:00:00Z
2013,1,19,1137,1139,-2,1419,1437,-18,UA,1707,N87512,EWR,TPA,143,997,11,39,2013-01-19T16:00:00Z
2013,1,19,1157,1140,17,1450,1445,5,AA,1623,N3ACAA,EWR,MIA,150,1085,11,40,2013-01-19T16:00:00Z
2013,1,19,1258,1259,-1,1543,1556,-13,B6,991,N198JB,JFK,PBI,153,1028,12,59,2013-01-19T17:00:00Z
2013,1,19,1304,1310,-6,1744,1805,-21,DL,315,N3746H,JFK,SJU,195,1598,13,10,2013-01-19T18:00:00Z
2013,1,19,1304,1259,5,1558,1559,-1,UA,628,N495UA,EWR,PBI,156,1023,12,59,2013-01-19T17:00:00Z
2013,1,19,1313,1315,-2,1617,1623,-6,UA,1199,N13113,EWR,LAX,340,2454,13,15,2013-01-19T18:00:00Z
2013,1,19,1320,1322,-2,1615,1624,-9,B6,431,N559JB,LGA,SRQ,158,1047,13,22,2013-01-19T18:00:00Z
2013,1,19,1440,1447,-7,1639,1642,-3,EV,4381,N12957,EWR,DTW,90,488,14,47,2013-01-19T19:00:00Z
2013,1,19,1452,1456,-4,1622,1622,0,9E,4357,N836AY,JFK,ORF,53,290,14,56,2013-01-19T19:00:00Z
2013,1,19,1456,1355,61,1636,1615,21,EV,5469,N724EV,LGA,MEM,137,963,13,55,2013-01-19T18:00:00Z
2013,1,19,1457,1500,-3,1813,1837,-24,DL,963,N718TW,JFK,LAX,334,2475,15,0,2013-01-19T20:00:00Z
2013,1,19,1522,1525,-3,1635,1655,-20,MQ,3823,N535MQ,JFK,DCA,53,213,15,25,2013-01-19T20:00:00Z
