year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,19,924,930,-6,1053,1101,-8,9E,3661,N8894A,JFK,ROC,53,264,9,30,2013-01-19T14:00:00Z
2013,1,19,932,940,-8,1229,1250,-21,AA,1871,N3HGAA,LGA,MIA,154,1096,9,40,2013-01-19T14:00:00Z
2013,1,19,954,959,-5,1222,1248,-26,B6,197,N597JB,JFK,LAS,303,2248,9,59,2013-01-19T14:00:00Z
2013,1,19,956,1000,-4,1135,1125,10,EV,5698,N829AS,LGA,IAD,47,229,10,0,2013-01-19T15:00:00Z
2013,1,19,1011,1015,-4,1318,1340,-22,US,75,N831AW,EWR,PHX,292,2133,10,15,2013-01-19T15:00:00Z
2013,1,19,1015,1015,0,1334,1340,-6,UA,1257,N29717,LGA,IAH,214,1416,10,15,2013-01-19T15:00:00Z
2013,1,19,1038,1000,38,1153,1128,25,EV,4090,N14177,EWR,BNA,115,748,10,0,2013-01-19T15:00:00Z
2013,1,19,1056,1100,-4,1323,1338,-15,DL,1647,N934DL,LGA,ATL,117,762,11,0,2013-01-19T16:00:00Z
2013,1,19,1056,1100,-4,1206,1215,-9,MQ,3792,N542MQ,JFK,DCA,52,213,11,0,2013-01-19T16:00:00Z
2013,1,19,1106,1110,-4,1207,1221,-14,B6,24,N334JB,JFK,BTV,48,266,11,10,2013-01-19T16:00:00Z
2013,1,19,1112,1114,-2,1252,1314,-22,DL,1031,N326NB,LGA,DTW,86,502,11,14,2013-01-19T16:00:00Z
2013,1,19,1155,1200,-5,1420,1435,-15,UA,310,N575UA,EWR,LAS,305,2227,12,0,2013-01-19T17:00:00Z
2013,1,19,1159,1200,-1,1435,1430,5,MQ,4658,N525MQ,LGA,ATL,120,762,12,0,2013-01-19T17:00:00Z
2013,1,19,1224,1231,-7,1526,1534,-8,UA,1412,N75410,EWR,MIA,161,1085,12,31,2013-01-19T17:00:00Z
2013,1,19,1242,1250,-8,1527,1550,-23,DL,1685,N335NW,LGA,MCO,142,950,12,50,2013-01-19T17:00:00Z
2013,1,19,1257,1259,-2,1436,1456,-20,US,1055,N173US,LGA,CLT,82,544,12,59,2013-01-19T17:00:00Z
2013,1,19,1258,1305,-7,1357,1406,-9,EV,4129,N16976,EWR,DCA,39,199,13,5,2013-01-19T18:00:00Z
2013,1,19,1259,1300,-1,1523,1537,-14,DL,781,N525US,LGA,ATL,116,762,13,0,2013-01-19T18:00:00Z
2013,1,19,1332,1335,-3,1850,1935,-45,UA,15,N69063,EWR,HNL,601,4963,13,35,2013-01-19T18:00:00Z
2013,1,19,1350,1345,5,1645,1705,-20,AA,117,N320AA,JFK,LAX,332,2475,13,45,2013-01-19T18:00:00Z
2013,1,19,1425,1420,5,1630,1620,10,MQ,4588,N6EAMQ,LGA,MSP,172,1020,14,20,2013-01-19T19:00:00Z
2013,1,19,1441,1445,-4,1603,1604,-1,9E,3452,N905XJ,JFK,BOS,37,187,14,45,2013-01-19T19:00:00Z
2013,1,19,1441,1235,126,1630,1415,135,MQ,4404,N856MQ,JFK,RDU,71,427,12,35,2013-01-19T17:00:00Z
2013,1,19,1445,1425,20,1738,1714,24,UA,668,N511UA,EWR,TPA,153,997,14,25,2013-01-19T19:00:00Z
2013,1,19,1447,1500,-13,1626,1655,-29,MQ,4429,N719MQ,LGA,CMH,79,479,15,0,2013-01-19T20:00:00Z
2013,1,19,1525,1524,1,1638,1648,-10,EV,4580,N12145,EWR,MKE,117,725,15,24,2013-01-19T20:00:00Z
2013,1,19,1542,1529,13,1741,1737,4,EV,4369,N18556,EWR,CVG,102,569,15,29,2013-01-19T20:00:00Z
2013,1,19,1547,1550,-3,1806,1825,-19,9E,3427,N920XJ,JFK,IND,111,665,15,50,2013-01-19T20:00:00Z
2013,1,19,1552,1543,9,1752,1747,5,EV,4667,N17169,EWR,MSP,161,1008,15,43,2013-01-19T20:00:00Z
2013,1,19,1553,1605,-12,1730,1750,-20,MQ,4415,N736MQ,LGA,RDU,75,431,16,5,2013-01-19T21:00:00Z
2013,1,19,1604,1610,-6,1704,1731,-27,9E,3689,N8894A,JFK,PHL,29,94,16,10,2013-01-19T21:00:00Z
2013,1,19,1605,1530,35,1933,1910,23,AA,85,N343AA,JFK,SFO,361,2586,15,30,2013-01-19T20:00:00Z
2013,1,19,1626,1630,-4,1800,1807,-7,EV,4702,N13913,EWR,GSO,70,445,16,30,2013-01-19T21:00:00Z
2013,1,19,1654,1600,54,1918,1850,28,DL,1331,N392DA,JFK,DEN,239,1626,16,0,2013-01-19T21:00:00Z
2013,1,19,1700,1705,-5,1937,1940,-3,WN,2499,N218WN,LGA,DEN,246,1620,17,5,2013-01-19T22:00:00Z
2013,1,19,1705,1705,0,1955,2010,-15,AA,1905,N4YFAA,EWR,DFW,213,1372,17,5,2013-01-19T22:00:00Z
2013,1,19,1705,1710,-5,1852,1912,-20,US,894,N179UW,LGA,CLT,89,544,17,10,2013-01-19T22:00:00Z
2013,1,19,1707,1715,-8,1956,2040,-44,DL,503,N3769L,JFK,SAN,328,2446,17,15,2013-01-19T22:00:00Z
2013,1,19,1710,1720,-10,1839,1905,-26,MQ,4479,N713MQ,LGA,RDU,70,431,17,20,2013-01-19T22:00:00Z
2013,1,19,1729,1725,4,2015,2023,-8,UA,1481,N48127,EWR,IAH,204,1400,17,25,2013-01-19T22:00:00Z
2013,1,19,1733,1735,-2,2025,2026,-1,UA,920,N466UA,EWR,TPA,148,997,17,35,2013-01-19T22:00:00Z
2013,1,19,1743,1745,-2,2115,2117,-2,DL,1394,N3730B,JFK,PDX,361,2454,17,45,2013-01-19T22:00:00Z
2013,1,19,1753,1755,-2,2038,2053,-15,B6,391,N608JB,LGA,MCO,139,950,17,55,2013-01-19T22:00:00Z
2013,1,19,1805,1755,10,2112,2109,3,B6,989,N656JB,JFK,FLL,157,1069,17,55,2013-01-19T22:00:00Z
2013,1,19,1818,1820,-2,2044,2115,-31,B6,711,N588JB,JFK,LAS,306,2248,18,20,2013-01-19T23:00:00Z
2013,1,19,1828,1830,-2,2210,2205,5,AA,269,N3DYAA,JFK,SEA,359,2422,18,30,2013-01-19T23:00:00Z
2013,1,19,1907,1900,7,2157,2206,-9,UA,527,N850UA,EWR,DFW,208,1372,19,0,2013-01-20T00:00:00Z
2013,1,19,1924,1900,24,2138,2134,4,FL,645,N961AT,LGA,ATL,118,762,19,0,2013-01-20T00:00:00Z
2013,1,19,1934,1940,-6,2205,2212,-7,EV,4670,N11164,EWR,ATL,123,746,19,40,2013-01-20T00:00:00Z
2013,1,19,1944,1925,19,2056,2043,13,9E,4127,N832AY,JFK,IAD,47,228,19,25,2013-01-20T00:00:00Z
2013,1,19,1949,2000,-11,2211,2235,-24,MQ,4662,N525MQ,LGA,ATL,117,762,20,0,2013-01-20T01:00:00Z
2013,1,19,2034,2035,-1,113,126,-13,UA,1071,N76516,EWR,BQN,201,1585,20,35,2013-01-20T01:00:00Z
2013,1,19,2101,2100,1,2343,2349,-6,B6,399,N559JB,LGA,MCO,141,950,21,0,2013-01-20T02:00:00Z
2013,1,19,2119,2125,-6,2231,2240,-9,MQ,4449,N846MQ,JFK,DCA,54,213,21,25,2013-01-20T02:00:00Z
2013,1,19,2250,2249,1,2350,2357,-7,B6,22,N265JB,JFK,SYR,40,209,22,49,2013-01-20T03:00:00Z
2013,1,20,616,625,-9,1203,937,NA,UA,304,N428UA,LGA,IAH,NA,1416,6,25,2013-01-20T11:00:00Z
2013,1,20,623,630,-7,955,1014,-19,UA,470,N491UA,EWR,PHX,310,2133,6,30,2013-01-20T11:00:00Z
2013,1,20,627,630,-3,928,927,1,B6,71,N633JB,JFK,TPA,156,1005,6,30,2013-01-20T11:00:00Z
2013,1,20,629,630,-1,821,810,11,B6,905,N337JB,JFK,ORD,139,740,6,30,2013-01-20T11:00:00Z
2013,1,20,635,630,5,824,810,14,AA,303,N3APAA,LGA,ORD,126,733,6,30,2013-01-20T11:00:00Z
2013,1,20,637,645,-8,835,846,-11,US,926,N178US,EWR,CLT,85,529,6,45,2013-01-20T11:00:00Z
2013,1,20,706,710,-4,1149,1203,-14,B6,715,N597JB,JFK,SJU,198,1598,7,10,2013-01-20T12:00:00Z
2013,1,20,724,731,-7,1036,1045,-9,B6,1601,N571JB,LGA,RSW,173,1080,7,31,2013-01-20T12:00:00Z
2013,1,20,726,730,-4,827,842,-15,US,1153,N948UW,LGA,PHL,46,96,7,30,2013-01-20T12:00:00Z
2013,1,20,744,745,-1,1124,1125,-1,AA,59,N324AA,JFK,SFO,379,2586,7,45,2013-01-20T12:00:00Z
2013,1,20,757,800,-3,1107,1122,-15,DL,1271,N947DL,JFK,FLL,161,1069,8,0,2013-01-20T13:00:00Z
2013,1,20,800,801,-1,918,916,2,EV,4372,N12567,EWR,BTV,61,266,8,1,2013-01-20T13:00:00Z
2013,1,20,803,810,-7,1103,1116,-13,DL,1959,N908DE,JFK,MCO,152,944,8,10,2013-01-20T13:00:00Z
2013,1,20,805,810,-5,902,925,-23,AA,1838,N3EDAA,JFK,BOS,42,187,8,10,2013-01-20T13:00:00Z
2013,1,20,810,815,-5,1052,1118,-26,DL,1429,N3764D,JFK,LAS,319,2248,8,15,2013-01-20T13:00:00Z
2013,1,20,810,815,-5,952,958,-6,9E,3521,N932XJ,JFK,ORD,130,740,8,15,2013-01-20T13:00:00Z
2013,1,20,813,821,-8,916,947,-31,EV,3259,N14974,EWR,PWM,46,284,8,21,2013-01-20T13:00:00Z
2013,1,20,825,830,-5,1119,1106,13,F9,835,N207FR,LGA,DEN,265,1620,8,30,2013-01-20T13:00:00Z
2013,1,20,828,835,-7,1047,1105,-18,MQ,4610,N535MQ,LGA,ATL,119,762,8,35,2013-01-20T13:00:00Z
2013,1,20,831,840,-9,944,1003,-19,9E,3422,N901XJ,JFK,BOS,39,187,8,40,2013-01-20T13:00:00Z
2013,1,20,851,840,11,1156,1151,5,UA,1626,N76522,EWR,SAN,339,2425,8,40,2013-01-20T13:00:00Z
2013,1,20,854,905,-11,1059,1115,-16,MQ,4478,N736MQ,LGA,DTW,101,502,9,5,2013-01-20T14:00:00Z
2013,1,20,938,945,-7,1112,1130,-18,AA,319,N454AA,LGA,ORD,129,733,9,45,2013-01-20T14:00:00Z
2013,1,20,943,945,-2,1233,1247,-14,DL,1885,N378NW,LGA,MCO,146,950,9,45,2013-01-20T14:00:00Z
2013,1,20,950,1000,-10,1245,1305,-20,B6,503,N709JB,EWR,FLL,160,1065,10,0,2013-01-20T15:00:00Z
2013,1,20,953,1000,-7,1117,1128,-11,EV,4187,N12552,EWR,BNA,127,748,10,0,2013-01-20T15:00:00Z
2013,1,20,954,1006,-12,1100,1121,-21,EV,5711,N833AS,JFK,IAD,44,228,10,6,2013-01-20T15:00:00Z
2013,1,20,957,905,52,1105,1029,36,B6,20,N334JB,JFK,ROC,54,264,9,5,2013-01-20T14:00:00Z
2013,1,20,1000,1000,0,1321,1310,11,UA,454,N444UA,EWR,FLL,175,1065,10,0,2013-01-20T15:00:00Z
2013,1,20,1020,959,21,1143,1129,14,MQ,4670,N510MQ,LGA,BNA,121,764,9,59,2013-01-20T14:00:00Z
2013,1,20,1034,1035,-1,1335,1345,-10,DL,1174,N366NB,LGA,PBI,154,1035,10,35,2013-01-20T15:00:00Z
2013,1,20,1108,1115,-7,1411,1425,-14,AA,2099,N3DUAA,LGA,MIA,162,1096,11,15,2013-01-20T16:00:00Z
2013,1,20,1123,1130,-7,1252,1306,-14,EV,4319,N25134,EWR,RDU,71,416,11,30,2013-01-20T16:00:00Z
2013,1,20,1152,1152,0,1424,1424,0,EV,4679,N21537,EWR,JAX,131,820,11,52,2013-01-20T16:00:00Z
2013,1,20,1154,1200,-6,1306,1315,-9,MQ,4425,N828MQ,JFK,DCA,53,213,12,0,2013-01-20T17:00:00Z
2013,1,20,1215,1225,-10,1409,1410,-1,EV,4446,N14974,EWR,CMH,86,463,12,25,2013-01-20T17:00:00Z
2013,1,20,1238,1245,-7,1526,1550,-24,AA,745,N3FXAA,LGA,DFW,212,1389,12,45,2013-01-20T17:00:00Z
2013,1,20,1241,1235,6,1421,1415,6,MQ,4404,N846MQ,JFK,RDU,79,427,12,35,2013-01-20T17:00:00Z
2013,1,20,1251,1250,1,1535,1520,15,WN,390,N967WN,LGA,DEN,254,1620,12,50,2013-01-20T17:00:00Z
2013,1,20,1314,1322,-8,1623,1624,-1,B6,431,N633JB,LGA,SRQ,165,1047,13,22,2013-01-20T18:00:00Z
2013,1,20,1324,1325,-1,1809,1810,-1,B6,705,N651JB,JFK,SJU,206,1598,13,25,2013-01-20T18:00:00Z
2013,1,20,1349,1350,-1,1618,1624,-6,B6,615,N197JB,JFK,JAX,130,828,13,50,2013-01-20T18:00:00Z
2013,1,20,1353,1355,-2,1511,1530,-19,WN,348,N789SW,LGA,MDW,121,725,13,55,2013-01-20T18:00:00Z
2013,1,20,1405,1405,0,1714,1705,9,B6,63,N663JB,JFK,TPA,158,1005,14,5,2013-01-20T19:00:00Z
2013,1,20,1411,1415,-4,1628,1638,-10,DL,935,N343NB,EWR,ATL,115,746,14,15,2013-01-20T19:00:00Z
2013,1,20,1415,1420,-5,1556,1550,6,MQ,3728,N523MQ,EWR,ORD,130,719,14,20,2013-01-20T19:00:00Z
2013,1,20,1427,1430,-3,1731,1735,-4,AA,883,N4YBAA,EWR,DFW,217,1372,14,30,2013-01-20T19:00:00Z
2013,1,20,1428,1415,13,1729,1724,5,B6,377,N568JB,LGA,FLL,159,1076,14,15,2013-01-20T19:00:00Z
2013,1,20,1436,1434,2,1728,1737,-9,UA,404,N593UA,EWR,MIA,159,1085,14,34,2013-01-20T19:00:00Z
2013,1,20,1439,1440,-1,1536,1549,-13,UA,1687,N77258,EWR,BOS,36,200,14,40,2013-01-20T19:00:00Z
2013,1,20,1455,1455,0,1833,1825,8,AA,1769,N5EKAA,JFK,MIA,160,1089,14,55,2013-01-20T19:00:00Z
2013,1,20,1501,1506,-5,1824,1819,5,UA,1600,N29129,EWR,LAX,360,2454,15,6,2013-01-20T20:00:00Z
2013,1,20,1507,1510,-3,1753,1745,8,MQ,4309,N615MQ,JFK,IND,117,665,15,10,2013-01-20T20:00:00Z
2013,1,20,1528,1455,33,1733,1654,39,EV,4572,N14904,EWR,GSP,102,594,14,55,2013-01-20T19:00:00Z
2013,1,20,1548,1550,-2,2037,2050,-13,AA,1635,N5DCAA,JFK,SJU,196,1598,15,50,2013-01-20T20:00:00Z
2013,1,20,1559,1550,9,1731,1710,21,WN,4215,N658SW,EWR,MDW,126,711,15,50,2013-01-20T20:00:00Z
2013,1,20,1636,1508,88,1846,1705,101,EV,4326,N13994,EWR,CLT,101,529,15,8,2013-01-20T20:00:00Z
2013,1,20,1639,1645,-6,1946,2005,-19,AA,181,N319AA,JFK,LAX,341,2475,16,45,2013-01-20T21:00:00Z
2013,1,20,1649,1635,14,1742,1750,-8,B6,1176,N216JB,EWR,BOS,35,200,16,35,2013-01-20T21:00:00Z
2013,1,20,1655,1700,-5,2022,2049,-27,DL,31,N705TW,JFK,SFO,365,2586,17,0,2013-01-20T22:00:00Z
2013,1,20,1658,1655,3,2018,2010,8,B6,185,N793JB,JFK,SAN,354,2446,16,55,2013-01-20T21:00:00Z
2013,1,20,1721,1725,-4,2016,2023,-7,UA,1178,N17105,EWR,IAH,208,1400,17,25,2013-01-20T22:00:00Z
2013,1,20,1724,1720,4,1908,1915,-7,AA,1351,N3CUAA,JFK,ORD,130,740,17,20,2013-01-20T22:00:00Z
2013,1,20,1747,1750,-3,1914,1908,6,B6,1307,N348JB,JFK,IAD,57,228,17,50,2013-01-20T22:00:00Z
2013,1,20,1758,1800,-2,1908,1913,-5,US,2185,N737US,LGA,DCA,52,214,18,0,2013-01-20T23:00:00Z
2013,1,20,1802,1805,-3,1929,1935,-6,WN,389,N237WN,LGA,MDW,127,725,18,5,2013-01-20T23:00:00Z
2013,1,20,1805,1810,-5,2015,2037,-22,9E,3542,N901XJ,JFK,MSP,162,1029,18,10,2013-01-20T23:00:00Z
2013,1,20,1808,1815,-7,2029,2037,-8,9E,3424,N912XJ,JFK,DTW,97,509,18,15,2013-01-20T23:00:00Z
2013,1,20,1808,1815,-7,1946,1958,-12,9E,4019,N8475B,JFK,RIC,63,288,18,15,2013-01-20T23:00:00Z
2013,1,20,1817,1829,-12,2016,2032,-16,US,1973,N124US,EWR,CLT,92,529,18,29,2013-01-20T23:00:00Z
2013,1,20,1822,1830,-8,2222,2202,20,UA,272,N525UA,JFK,SFO,371,2586,18,30,2013-01-20T23:00:00Z
2013,1,20,1829,1820,9,2007,2005,2,AA,353,N3ALAA,LGA,ORD,125,733,18,20,2013-01-20T23:00:00Z
2013,1,20,1905,1910,-5,2252,2231,21,B6,87,N607JB,JFK,SLC,303,1990,19,10,2013-01-21T00:00:00Z
2013,1,20,1922,1925,-3,2118,2045,33,9E,4127,N8965E,JFK,IAD,52,228,19,25,2013-01-21T00:00:00Z
2013,1,20,1937,1940,-3,2144,2125,19,MQ,3783,N517MQ,JFK,CMH,86,483,19,40,2013-01-21T00:00:00Z
2013,1,20,1945,1940,5,2244,2249,-5,B6,381,N784JB,LGA,FLL,158,1076,19,40,2013-01-21T00:00:00Z
2013,1,20,1950,2000,-10,2303,2312,-9,B6,801,N535JB,JFK,FLL,153,1069,20,0,2013-01-21T01:00:00Z
2013,1,20,1956,2000,-4,2257,2318,-21,UA,890,N429UA,EWR,MIA,164,1085,20,0,2013-01-21T01:00:00Z
2013,1,20,1958,1920,38,2341,2251,50,UA,1482,N27421,EWR,SFO,382,2565,19,20,2013-01-21T00:00:00Z
2013,1,20,2001,2000,1,2144,2145,-1,EV,3272,N13958,LGA,CLE,80,419,20,0,2013-01-21T01:00:00Z
2013,1,20,2037,2039,-2,141,130,11,UA,1071,N36280,EWR,BQN,206,1585,20,39,2013-01-21T01:00:00Z
2013,1,20,2057,2100,-3,2339,2349,-10,B6,399,N633JB,LGA,MCO,144,950,21,0,2013-01-21T02:00:00Z
2013,1,20,2109,2100,9,2229,2220,9,MQ,3744,N523MQ,EWR,ORD,122,719,21,0,2013-01-21T02:00:00Z
2013,1,20,2118,2125,-7,2231,2240,-9,MQ,4449,N825MQ,JFK,DCA,52,213,21,25,2013-01-21T02:00:00Z
2013,1,20,2135,1934,121,33,2219,134,EV,4204,N11187,EWR,OKC,221,1325,19,34,2013-01-21T00:00:00Z
2013,1,20,2150,2029,81,2348,2233,75,EV,4348,N12166,EWR,MSP,163,1008,20,29,2013-01-21T01:00:00Z
2013,1,20,2152,2159,-7,2302,2306,-4,EV,4322,N14920,EWR,PWM,44,284,21,59,2013-01-21T02:00:00Z
2013,1,20,2258,2250,8,2351,2354,-3,B6,1018,N630JB,JFK,BOS,31,187,22,50,2013-01-21T03:00:00Z
2013,1,20,NA,1706,NA,NA,1808,NA,EV,4316,N16178,EWR,BWI,NA,169,17,6,2013-01-20T22:00:00Z
2013,1,20,NA,1620,NA,NA,1750,NA,MQ,4622,N500MQ,LGA,BNA,NA,764,16,20,2013-01-20T21:00:00Z
2013,1,21,551,540,11,1020,1017,3,B6,725,N729JB,JFK,BQN,190,1576,5,40,2013-01-21T10:00:00Z
2013,1,21,552,600,-8,721,745,-24,AA,301,N3CRAA,LGA,ORD,127,733,6,0,2013-01-21T11:00:00Z
2013,1,21,556,600,-4,734,716,18,EV,4201,N24128,EWR,IAD,54,212,6,0,2013-01-21T11:00:00Z
2013,1,21,600,605,-5,807,805,2,MQ,4401,N719MQ,LGA,DTW,99,502,6,5,2013-01-21T11:00:00Z
2013,1,21,600,608,-8,739,755,-16,UA,963,N846UA,EWR,CLE,76,404,6,8,2013-01-21T11:00:00Z
2013,1,21,609,610,-1,1041,1051,-10,B6,709,N583JB,JFK,SJU,194,1598,6,10,2013-01-21T11:00:00Z
2013,1,21,620,625,-5,716,730,-14,WN,3127,N445WN,EWR,BWI,37,169,6,25,2013-01-21T11:00:00Z
2013,1,21,625,600,25,932,906,26,B6,125,N526JB,JFK,FLL,166,1069,6,0,2013-01-21T11:00:00Z
2013,1,21,629,630,-1,819,810,9,B6,905,N239JB,JFK,ORD,142,740,6,30,2013-01-21T11:00:00Z
2013,1,21,637,645,-8,844,846,-2,US,926,N536UW,EWR,CLT,96,529,6,45,2013-01-21T11:00:00Z
2013,1,21,637,635,2,947,1002,-15,UA,421,N842UA,EWR,SFO,347,2565,6,35,2013-01-21T11:00:00Z
2013,1,21,654,700,-6,747,807,-20,US,2116,N956UW,LGA,BOS,32,184,7,0,2013-01-21T12:00:00Z
2013,1,21,658,700,-2,846,839,7,UA,550,N826UA,LGA,ORD,130,733,7,0,2013-01-21T12:00:00Z
2013,1,21,708,710,-2,1144,1203,-19,B6,715,N703JB,JFK,SJU,193,1598,7,10,2013-01-21T12:00:00Z
2013,1,21,712,715,-3,1043,1040,3,UA,799,N510UA,JFK,SFO,365,2586,7,15,2013-01-21T12:00:00Z
2013,1,21,727,730,-3,1108,1115,-7,VX,11,N835VA,JFK,SFO,373,2586,7,30,2013-01-21T12:00:00Z
2013,1,21,729,731,-2,1043,1045,-2,B6,1601,N571JB,LGA,RSW,178,1080,7,31,2013-01-21T12:00:00Z
2013,1,21,741,740,1,1038,1045,-7,UA,1179,N76265,EWR,TPA,159,997,7,40,2013-01-21T12:00:00Z
2013,1,21,744,745,-1,1225,1234,-9,UA,1481,N57869,EWR,SJU,196,1608,7,45,2013-01-21T12:00:00Z
2013,1,21,759,800,-1,1051,1122,-31,DL,1271,N687DL,JFK,FLL,157,1069,8,0,2013-01-21T13:00:00Z
2013,1,21,759,810,-11,1234,1315,-41,AA,655,N5EWAA,JFK,STT,198,1623,8,10,2013-01-21T13:00:00Z
2013,1,21,819,830,-11,959,1025,-26,AA,1855,N520AA,LGA,STL,144,888,8,30,2013-01-21T13:00:00Z
2013,1,21,823,827,-4,1127,1140,-13,DL,2395,N378NW,LGA,PBI,170,1035,8,27,2013-01-21T13:00:00Z
2013,1,21,825,829,-4,929,955,-26,EV,3259,N16183,EWR,PWM,47,284,8,29,2013-01-21T13:00:00Z
2013,1,21,826,830,-4,1101,1106,-5,F9,835,N263AV,LGA,DEN,248,1620,8,30,2013-01-21T13:00:00Z
2013,1,21,827,827,0,1009,1031,-22,EV,4652,N12126,EWR,MYR,90,550,8,27,2013-01-21T13:00:00Z
2013,1,21,840,840,0,932,959,-27,UA,1289,N76528,EWR,BOS,35,200,8,40,2013-01-21T13:00:00Z
2013,1,21,858,900,-2,1245,1227,18,DL,120,N717TW,JFK,LAX,335,2475,9,0,2013-01-21T14:00:00Z
2013,1,21,858,859,-1,1158,1159,-1,UA,430,N434UA,EWR,TPA,159,997,8,59,2013-01-21T13:00:00Z
2013,1,21,900,905,-5,1221,1226,-5,DL,2379,N338NB,LGA,FLL,186,1076,9,5,2013-01-21T14:00:00Z
2013,1,21,909,915,-6,1051,1101,-10,B6,1103,N231JB,JFK,RDU,74,427,9,15,2013-01-21T14:00:00Z
2013,1,21,918,921,-3,1008,1029,-21,B6,1004,N634JB,JFK,BOS,35,187,9,21,2013-01-21T14:00:00Z
2013,1,21,926,930,-4,1223,1246,-23,B6,375,N653JB,LGA,FLL,164,1076,9,30,2013-01-21T14:00:00Z
2013,1,21,949,958,-9,1128,1137,-9,UA,258,N839UA,LGA,ORD,124,733,9,58,2013-01-21T14:00:00Z
2013,1,21,950,845,65,1109,1006,63,EV,4409,N12552,EWR,RIC,53,277,8,45,2013-01-21T13:00:00Z
2013,1,21,1000,1000,0,1224,1209,15,US,1277,N704US,LGA,CLT,102,544,10,0,2013-01-21T15:00:00Z
2013,1,21,1041,1045,-4,1247,1252,-5,DL,1573,N301NB,LGA,MEM,170,963,10,45,2013-01-21T15:00:00Z
2013,1,21,1048,950,58,1145,1104,41,B6,600,N296JB,JFK,PWM,46,273,9,50,2013-01-21T14:00:00Z
2013,1,21,1058,740,198,1245,927,198,EV,4099,N17185,EWR,STL,151,872,7,40,2013-01-21T12:00:00Z
2013,1,21,1059,1100,-1,1416,1424,-8,DL,2044,N979DL,LGA,MIA,170,1096,11,0,2013-01-21T16:00:00Z
2013,1,21,1100,1105,-5,1222,1245,-23,WN,542,N478WN,LGA,MDW,126,725,11,5,2013-01-21T16:00:00Z
2013,1,21,1113,1100,13,1423,1432,-9,UA,1120,N36247,EWR,SFO,356,2565,11,0,2013-01-21T16:00:00Z
2013,1,21,1120,1130,-10,1423,1445,-22,UA,703,N508UA,JFK,LAX,339,2475,11,30,2013-01-21T16:00:00Z
2013,1,21,1145,1155,-10,1248,1304,-16,9E,3483,N934XJ,JFK,BOS,35,187,11,55,2013-01-21T16:00:00Z
2013,1,21,1153,1200,-7,1335,1330,5,MQ,4601,N527MQ,LGA,BNA,133,764,12,0,2013-01-21T17:00:00Z
2013,1,21,1210,1217,-7,1534,1556,-22,UA,1227,N37274,EWR,PHX,306,2133,12,17,2013-01-21T17:00:00Z
2013,1,21,1227,1235,-8,1402,1415,-13,MQ,4404,N846MQ,JFK,RDU,80,427,12,35,2013-01-21T17:00:00Z
2013,1,21,1245,1250,-5,1544,1550,-6,DL,1685,N352NW,LGA,MCO,155,950,12,50,2013-01-21T17:00:00Z
2013,1,21,1255,1300,-5,1404,1407,-3,US,2175,N764US,LGA,DCA,50,214,13,0,2013-01-21T18:00:00Z
2013,1,21,1315,1320,-5,1424,1436,-12,EV,4231,N12567,EWR,IAD,47,212,13,20,2013-01-21T18:00:00Z
2013,1,21,1318,1320,-2,1515,1508,7,EV,4628,N12126,EWR,STL,153,872,13,20,2013-01-21T18:00:00Z
2013,1,21,1327,1330,-3,1557,1605,-8,DL,2043,N3758Y,JFK,ATL,132,760,13,30,2013-01-21T18:00:00Z
2013,1,21,1345,1350,-5,1631,1624,7,B6,615,N231JB,JFK,JAX,144,828,13,50,2013-01-21T18:00:00Z
2013,1,21,1400,1345,15,1716,1656,20,B6,83,N652JB,JFK,SEA,344,2422,13,45,2013-01-21T18:00:00Z
2013,1,21,1409,1345,24,1727,1705,22,AA,1073,N3EVAA,LGA,MIA,176,1096,13,45,2013-01-21T18:00:00Z
2013,1,21,1422,1435,-13,1532,1559,-27,YV,3750,N515MJ,LGA,IAD,57,229,14,35,2013-01-21T19:00:00Z
2013,1,21,1442,1444,-2,1809,1802,7,UA,595,N410UA,EWR,AUS,245,1504,14,44,2013-01-21T19:00:00Z
2013,1,21,1454,1436,18,1602,1543,19,EV,4372,N26549,EWR,DCA,47,199,14,36,2013-01-21T19:00:00Z
2013,1,21,1547,1550,-3,2017,2050,-33,AA,1635,N5DPAA,JFK,SJU,192,1598,15,50,2013-01-21T20:00:00Z
2013,1,21,1553,1522,31,1831,1727,64,EV,4576,N13955,EWR,GRR,109,605,15,22,2013-01-21T20:00:00Z
2013,1,21,1553,1555,-2,1825,1846,-21,UA,1550,N13248,EWR,LAS,312,2227,15,55,2013-01-21T20:00:00Z
2013,1,21,1558,1600,-2,1918,1925,-7,AA,1467,N3AHAA,LGA,MIA,171,1096,16,0,2013-01-21T21:00:00Z
2013,1,21,1605,1610,-5,1757,1800,-3,AA,341,N543AA,LGA,ORD,126,733,16,10,2013-01-21T21:00:00Z
2013,1,21,1607,1610,-3,1902,1917,-15,DL,91,N3768,JFK,LAS,323,2248,16,10,2013-01-21T21:00:00Z
2013,1,21,1613,1616,-3,1820,1813,7,EV,4092,N11164,EWR,DAY,107,533,16,16,2013-01-21T21:00:00Z
2013,1,21,1632,1550,42,1828,1820,8,9E,3355,N934XJ,JFK,MSP,156,1029,15,50,2013-01-21T20:00:00Z
2013,1,21,1655,1700,-5,1930,1935,-5,DL,2042,N305DQ,EWR,ATL,128,746,17,0,2013-01-21T22:00:00Z
