year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,13,1655,1640,15,1852,1835,17,WN,372,N456WN,LGA,STL,149,888,16,40,2013-01-13T21:00:00Z
2013,1,13,1656,1700,-4,1959,1950,9,AA,575,N5DYAA,JFK,EGE,277,1747,17,0,2013-01-13T22:00:00Z
2013,1,13,1658,1524,94,1819,1648,91,EV,4581,N13989,EWR,MKE,124,725,15,24,2013-01-13T20:00:00Z
2013,1,13,1712,1720,-8,1839,1905,-26,MQ,4479,N856MQ,LGA,RDU,72,431,17,20,2013-01-13T22:00:00Z
2013,1,13,1739,1730,9,2018,1957,21,F9,837,N207FR,LGA,DEN,250,1620,17,30,2013-01-13T22:00:00Z
2013,1,13,1741,1745,-4,2028,2020,8,MQ,4413,N711MQ,LGA,XNA,187,1147,17,45,2013-01-13T22:00:00Z
2013,1,13,1807,1653,74,2035,1925,70,EV,4705,N14542,EWR,ATL,121,746,16,53,2013-01-13T21:00:00Z
2013,1,13,1815,1805,10,1944,1935,9,WN,389,N960WN,LGA,MDW,124,725,18,5,2013-01-13T23:00:00Z
2013,1,13,1816,1800,16,1927,1913,14,US,2138,N949UW,LGA,BOS,38,184,18,0,2013-01-13T23:00:00Z
2013,1,13,1838,1810,28,2008,1951,17,UA,1437,N37456,EWR,ORD,120,719,18,10,2013-01-13T23:00:00Z
2013,1,13,1840,1700,100,2123,1935,108,DL,2042,N303DQ,EWR,ATL,107,746,17,0,2013-01-13T22:00:00Z
2013,1,13,1848,1846,2,2045,2019,26,B6,130,N206JB,JFK,BUF,58,301,18,46,2013-01-13T23:00:00Z
2013,1,13,1850,1827,23,2135,2048,47,UA,1139,N33209,EWR,DEN,245,1605,18,27,2013-01-13T23:00:00Z
2013,1,13,1852,1855,-3,2055,2100,-5,MQ,4649,N508MQ,LGA,MSP,153,1020,18,55,2013-01-13T23:00:00Z
2013,1,13,1856,1900,-4,2021,2051,-30,DL,1255,N353NB,LGA,PIT,57,335,19,0,2013-01-14T00:00:00Z
2013,1,13,1856,1850,6,2059,2055,4,US,1491,N561UW,LGA,CLT,90,544,18,50,2013-01-13T23:00:00Z
2013,1,13,1917,1857,20,2257,2201,56,UA,891,N465UA,LGA,IAH,235,1416,18,57,2013-01-13T23:00:00Z
2013,1,13,1919,1721,118,2126,1929,117,EV,4323,N17560,EWR,CVG,105,569,17,21,2013-01-13T22:00:00Z
2013,1,13,1920,1930,-10,2245,2243,2,DL,1435,N917DL,LGA,TPA,147,1010,19,30,2013-01-14T00:00:00Z
2013,1,13,1951,1936,15,2206,2137,29,EV,4532,N13958,EWR,CHS,97,628,19,36,2013-01-14T00:00:00Z
2013,1,13,2048,1910,98,2254,2043,131,EV,4191,N13965,EWR,BNA,125,748,19,10,2013-01-14T00:00:00Z
2013,1,13,2052,1940,72,2237,2100,97,EV,4108,N15574,EWR,IAD,45,212,19,40,2013-01-14T00:00:00Z
2013,1,13,2129,2100,29,2322,2235,47,MQ,4507,N730MQ,LGA,RDU,71,431,21,0,2013-01-14T02:00:00Z
2013,1,13,2153,2000,113,116,2329,107,VX,415,N635VA,JFK,LAX,355,2475,20,0,2013-01-14T01:00:00Z
2013,1,13,2158,2159,-1,2302,2316,-14,DL,2155,N378NW,LGA,PWM,39,269,21,59,2013-01-14T02:00:00Z
2013,1,13,2228,2040,108,143,2357,106,B6,677,N806JB,JFK,LAX,350,2475,20,40,2013-01-14T01:00:00Z
2013,1,13,NA,2029,NA,NA,2140,NA,9E,3609,NA,JFK,PHL,NA,94,20,29,2013-01-14T01:00:00Z
2013,1,13,NA,1935,NA,NA,2145,NA,9E,3899,NA,JFK,CLE,NA,425,19,35,2013-01-14T00:00:00Z
2013,1,13,NA,1700,NA,NA,1839,NA,UA,791,NA,LGA,ORD,NA,733,17,0,2013-01-13T22:00:00Z
2013,1,14,553,600,-7,921,910,11,AA,707,N3BRAA,LGA,DFW,244,1389,6,0,2013-01-14T11:00:00Z
2013,1,14,555,600,-5,827,837,-10,DL,461,N692DL,LGA,ATL,122,762,6,0,2013-01-14T11:00:00Z
2013,1,14,559,600,-1,744,730,14,WN,3223,N8327A,LGA,MDW,139,725,6,0,2013-01-14T11:00:00Z
2013,1,14,620,630,-10,921,927,-6,B6,71,N599JB,JFK,TPA,152,1005,6,30,2013-01-14T11:00:00Z
2013,1,14,620,630,-10,909,859,10,DL,2006,N336NB,LGA,MSY,187,1183,6,30,2013-01-14T11:00:00Z
2013,1,14,621,625,-4,737,744,-7,EV,4533,N13949,EWR,BUF,50,282,6,25,2013-01-14T11:00:00Z
2013,1,14,626,630,-4,911,934,-23,UA,1627,N24224,EWR,PBI,143,1023,6,30,2013-01-14T11:00:00Z
2013,1,14,631,639,-8,1005,957,8,UA,910,N853UA,EWR,AUS,254,1504,6,39,2013-01-14T11:00:00Z
2013,1,14,632,634,-2,929,935,-6,UA,772,N579UA,EWR,MIA,151,1085,6,34,2013-01-14T11:00:00Z
2013,1,14,658,705,-7,1000,940,20,MQ,4534,N739MQ,LGA,XNA,201,1147,7,5,2013-01-14T12:00:00Z
2013,1,14,659,700,-1,1103,1045,18,DL,1865,N723TW,JFK,SFO,379,2586,7,0,2013-01-14T12:00:00Z
2013,1,14,705,640,25,948,900,48,EV,4122,N29917,EWR,SDF,130,642,6,40,2013-01-14T11:00:00Z
2013,1,14,705,710,-5,854,850,4,MQ,3737,N537MQ,EWR,ORD,124,719,7,10,2013-01-14T12:00:00Z
2013,1,14,707,715,-8,1019,1045,-26,AA,443,N5DNAA,JFK,MIA,153,1089,7,15,2013-01-14T12:00:00Z
2013,1,14,716,720,-4,927,920,7,EV,4246,N16541,EWR,DTW,97,488,7,20,2013-01-14T12:00:00Z
2013,1,14,720,720,0,920,928,-8,DL,831,N956DL,LGA,DTW,92,502,7,20,2013-01-14T12:00:00Z
2013,1,14,752,755,-3,1100,1110,-10,AA,2267,N3FDAA,LGA,MIA,151,1096,7,55,2013-01-14T12:00:00Z
2013,1,14,757,800,-3,1219,1140,39,WN,1558,N297WN,EWR,PHX,354,2133,8,0,2013-01-14T13:00:00Z
2013,1,14,812,815,-3,1110,1131,-21,DL,1167,N304DQ,JFK,TPA,152,1005,8,15,2013-01-14T13:00:00Z
2013,1,14,814,815,-1,1016,1010,6,MQ,4490,N723MQ,LGA,CMH,90,479,8,15,2013-01-14T13:00:00Z
2013,1,14,830,810,20,941,925,16,AA,1838,N3FXAA,JFK,BOS,40,187,8,10,2013-01-14T13:00:00Z
2013,1,14,845,759,46,1101,1011,50,US,1733,N176UW,LGA,CLT,98,544,7,59,2013-01-14T12:00:00Z
2013,1,14,858,859,-1,1210,1159,11,UA,430,N454UA,EWR,TPA,149,997,8,59,2013-01-14T13:00:00Z
2013,1,14,915,920,-5,1245,1240,5,AA,1589,N528AA,EWR,DFW,233,1372,9,20,2013-01-14T14:00:00Z
2013,1,14,929,857,32,1231,1204,27,UA,41,N39423,EWR,IAH,227,1400,8,57,2013-01-14T13:00:00Z
2013,1,14,954,1000,-6,1246,1305,-19,B6,503,N593JB,EWR,FLL,148,1065,10,0,2013-01-14T15:00:00Z
2013,1,14,956,959,-3,1355,1333,22,US,450,N676AW,JFK,PHX,330,2153,9,59,2013-01-14T14:00:00Z
2013,1,14,1011,900,71,1312,1220,52,AA,647,N5BSAA,JFK,MIA,150,1089,9,0,2013-01-14T14:00:00Z
2013,1,14,1021,1015,6,1346,1334,12,UA,1171,N76519,LGA,IAH,235,1416,10,15,2013-01-14T15:00:00Z
2013,1,14,1026,1030,-4,1253,1254,-1,DL,2343,N3749D,EWR,ATL,119,746,10,30,2013-01-14T15:00:00Z
2013,1,14,1027,1030,-3,1409,1355,14,AA,179,N374AA,JFK,SFO,378,2586,10,30,2013-01-14T15:00:00Z
2013,1,14,1040,1043,-3,1334,1340,-6,UA,406,N670UA,EWR,IAH,218,1400,10,43,2013-01-14T15:00:00Z
2013,1,14,1049,1030,19,1236,1215,21,MQ,4471,N737MQ,LGA,RDU,72,431,10,30,2013-01-14T15:00:00Z
2013,1,14,1052,1000,52,1205,1123,42,EV,5736,N834AS,LGA,IAD,47,229,10,0,2013-01-14T15:00:00Z
2013,1,14,1057,1100,-3,1405,1420,-15,DL,1275,N3748Y,JFK,SLC,292,1990,11,0,2013-01-14T16:00:00Z
2013,1,14,1057,1052,5,1354,1414,-20,UA,343,N444UA,EWR,RSW,163,1068,10,52,2013-01-14T15:00:00Z
2013,1,14,1111,1115,-4,1248,1257,-9,EV,5273,N611QX,LGA,PIT,61,335,11,15,2013-01-14T16:00:00Z
2013,1,14,1123,1125,-2,1443,1439,4,B6,673,N627JB,JFK,LAX,352,2475,11,25,2013-01-14T16:00:00Z
2013,1,14,1123,1130,-7,1406,1430,-24,DL,695,N957DL,JFK,MCO,140,944,11,30,2013-01-14T16:00:00Z
2013,1,14,1129,1120,9,1620,1336,NA,EV,4298,N14179,EWR,MCI,NA,1092,11,20,2013-01-14T16:00:00Z
2013,1,14,1141,1145,-4,1410,1410,0,DL,401,N301DQ,EWR,ATL,125,746,11,45,2013-01-14T16:00:00Z
2013,1,14,1155,1200,-5,1448,1438,10,DL,1947,N639DL,LGA,ATL,131,762,12,0,2013-01-14T17:00:00Z
2013,1,14,1159,1155,4,1458,1459,-1,B6,625,N187JB,JFK,HOU,229,1428,11,55,2013-01-14T16:00:00Z
2013,1,14,1219,1220,-1,1529,1533,-4,B6,209,N558JB,JFK,LGB,351,2465,12,20,2013-01-14T17:00:00Z
2013,1,14,1247,1250,-3,1545,1550,-5,DL,1685,N370NW,LGA,MCO,140,950,12,50,2013-01-14T17:00:00Z
2013,1,14,1255,1300,-5,1541,1537,4,DL,781,N603DL,LGA,ATL,121,762,13,0,2013-01-14T18:00:00Z
2013,1,14,1256,1300,-4,1354,1406,-12,9E,3638,N8416B,JFK,PHL,26,94,13,0,2013-01-14T18:00:00Z
2013,1,14,1318,1320,-2,1512,1508,4,EV,4628,N14952,EWR,STL,159,872,13,20,2013-01-14T18:00:00Z
2013,1,14,1322,1330,-8,1605,1617,-12,B6,525,N258JB,EWR,MCO,138,937,13,30,2013-01-14T18:00:00Z
2013,1,14,1358,1359,-1,1523,1534,-11,UA,1734,N24224,EWR,ORD,128,719,13,59,2013-01-14T18:00:00Z
2013,1,14,1421,1429,-8,1745,1754,-9,UA,257,N554UA,JFK,SFO,358,2586,14,29,2013-01-14T19:00:00Z
2013,1,14,1438,1445,-7,1629,1647,-18,US,1445,N543UW,LGA,CLT,89,544,14,45,2013-01-14T19:00:00Z
2013,1,14,1442,1450,-8,1627,1640,-13,MQ,4403,N818MQ,JFK,RDU,78,427,14,50,2013-01-14T19:00:00Z
2013,1,14,1448,1447,1,1647,1654,-7,EV,4572,N14562,EWR,GSP,99,594,14,47,2013-01-14T19:00:00Z
2013,1,14,1448,1455,-7,1755,1805,-10,UA,473,N449UA,EWR,FLL,169,1065,14,55,2013-01-14T19:00:00Z
2013,1,14,1451,1459,-8,1721,1737,-16,B6,119,N531JB,JFK,MSY,185,1182,14,59,2013-01-14T19:00:00Z
2013,1,14,1453,1500,-7,1803,1825,-22,AA,1925,N3EFAA,LGA,MIA,154,1096,15,0,2013-01-14T20:00:00Z
2013,1,14,1458,1500,-2,1656,1653,3,US,720,N188US,EWR,CLT,92,529,15,0,2013-01-14T20:00:00Z
2013,1,14,1504,1506,-2,1806,1819,-13,UA,1600,N17128,EWR,LAX,332,2454,15,6,2013-01-14T20:00:00Z
2013,1,14,1515,1520,-5,1649,1654,-5,9E,4105,N8896A,JFK,IAD,62,228,15,20,2013-01-14T20:00:00Z
2013,1,14,1525,1529,-4,1819,1837,-18,UA,1624,N39297,EWR,FLL,149,1065,15,29,2013-01-14T20:00:00Z
2013,1,14,1528,1530,-2,1749,1725,24,AA,2223,N529AA,LGA,STL,157,888,15,30,2013-01-14T20:00:00Z
2013,1,14,1533,1535,-2,1749,1743,6,EV,4352,N13949,EWR,CVG,110,569,15,35,2013-01-14T20:00:00Z
2013,1,14,1553,1600,-7,1707,1712,-5,US,2134,N951UW,LGA,BOS,37,184,16,0,2013-01-14T21:00:00Z
2013,1,14,1605,1610,-5,1925,1917,8,DL,91,N381DN,JFK,LAS,342,2248,16,10,2013-01-14T21:00:00Z
2013,1,14,1621,1550,31,1857,1820,37,9E,3355,N922XJ,JFK,MSP,190,1029,15,50,2013-01-14T20:00:00Z
2013,1,14,1624,1630,-6,1939,1925,14,UA,952,N530UA,EWR,IAH,222,1400,16,30,2013-01-14T21:00:00Z
2013,1,14,1651,1700,-9,1938,1943,-5,DL,1499,N6707A,LGA,ATL,125,762,17,0,2013-01-14T22:00:00Z
2013,1,14,1652,1445,127,1806,1606,120,9E,3452,N934XJ,JFK,BOS,40,187,14,45,2013-01-14T19:00:00Z
2013,1,14,1658,1700,-2,2124,2204,-40,DL,329,N3745B,JFK,SJU,187,1598,17,0,2013-01-14T22:00:00Z
2013,1,14,1706,1708,-2,2003,2023,-20,B6,15,N236JB,JFK,FLL,157,1069,17,8,2013-01-14T22:00:00Z
2013,1,14,1715,1720,-5,1935,1910,25,AA,345,N4XMAA,LGA,ORD,141,733,17,20,2013-01-14T22:00:00Z
2013,1,14,1723,1729,-6,2043,2046,-3,DL,1185,N386DA,EWR,SLC,296,1969,17,29,2013-01-14T22:00:00Z
2013,1,14,1735,1745,-10,2032,2042,-10,B6,547,N593JB,EWR,PBI,142,1023,17,45,2013-01-14T22:00:00Z
2013,1,14,1739,1745,-6,2114,2120,-6,AA,177,N329AA,JFK,SFO,365,2586,17,45,2013-01-14T22:00:00Z
2013,1,14,1751,1800,-9,1857,1910,-13,WN,808,N281WN,EWR,BWI,37,169,18,0,2013-01-14T23:00:00Z
2013,1,14,1752,1800,-8,1850,1913,-23,US,2138,N947UW,LGA,BOS,35,184,18,0,2013-01-14T23:00:00Z
2013,1,14,1812,1820,-8,2209,2150,19,AA,119,N3JGAA,EWR,LAX,364,2454,18,20,2013-01-14T23:00:00Z
2013,1,14,1814,1815,-1,1928,1958,-30,9E,4019,N826AY,JFK,RIC,53,288,18,15,2013-01-14T23:00:00Z
2013,1,14,1825,1815,10,2132,2130,2,AS,7,N402AS,EWR,SEA,333,2402,18,15,2013-01-14T23:00:00Z
2013,1,14,1849,1900,-11,2119,2134,-15,FL,645,N607AT,LGA,ATL,126,762,19,0,2013-01-15T00:00:00Z
2013,1,14,1854,1905,-11,2152,2225,-33,AA,21,N335AA,JFK,LAX,341,2475,19,5,2013-01-15T00:00:00Z
2013,1,14,1910,1915,-5,2100,2111,-11,9E,3525,N933XJ,JFK,ORD,142,740,19,15,2013-01-15T00:00:00Z
2013,1,14,1920,1930,-10,2210,2213,-3,DL,1715,N323NB,LGA,MSY,189,1183,19,30,2013-01-15T00:00:00Z
2013,1,14,1924,1930,-6,2120,2115,5,EV,3274,N13566,LGA,CLE,75,419,19,30,2013-01-15T00:00:00Z
2013,1,14,1924,1936,-12,2051,2056,-5,EV,5693,N827AS,LGA,IAD,57,229,19,36,2013-01-15T00:00:00Z
2013,1,14,1931,1940,-9,2247,2249,-2,B6,381,N651JB,LGA,FLL,148,1076,19,40,2013-01-15T00:00:00Z
2013,1,14,1945,1950,-5,2318,2335,-17,B6,645,N804JB,JFK,SFO,360,2586,19,50,2013-01-15T00:00:00Z
2013,1,14,1955,2000,-5,2139,2147,-8,9E,3320,N936XJ,JFK,BUF,58,301,20,0,2013-01-15T01:00:00Z
2013,1,14,2040,2045,-5,2301,2310,-9,B6,115,N239JB,JFK,MSY,187,1182,20,45,2013-01-15T01:00:00Z
2013,1,14,2053,2025,28,2354,2329,25,UA,771,N502UA,JFK,LAX,339,2475,20,25,2013-01-15T01:00:00Z
2013,1,14,2115,2042,33,2314,2231,43,EV,3833,N15910,EWR,STL,159,872,20,42,2013-01-15T01:00:00Z
2013,1,14,2121,2125,-4,2252,2240,12,MQ,4449,N835MQ,JFK,DCA,49,213,21,25,2013-01-15T02:00:00Z
2013,1,14,2125,2125,0,2256,2250,6,MQ,4660,N510MQ,LGA,BNA,127,764,21,25,2013-01-15T02:00:00Z
2013,1,14,2128,2129,-1,2215,2224,-9,EV,4619,N14953,EWR,PHL,25,80,21,29,2013-01-15T02:00:00Z
2013,1,14,2128,2135,-7,16,22,-6,B6,199,N523JB,JFK,LAS,322,2248,21,35,2013-01-15T02:00:00Z
2013,1,14,2229,1655,334,157,2029,328,DL,706,N370NW,JFK,AUS,243,1521,16,55,2013-01-14T21:00:00Z
2013,1,14,2244,2245,-1,2347,2357,-10,B6,128,N789JB,JFK,BTV,41,266,22,45,2013-01-15T03:00:00Z
2013,1,14,2246,2250,-4,2341,2354,-13,B6,1018,N712JB,JFK,BOS,32,187,22,50,2013-01-15T03:00:00Z
2013,1,15,552,600,-8,658,658,0,US,1833,N956UW,JFK,PHL,38,94,6,0,2013-01-15T11:00:00Z
2013,1,15,555,600,-5,845,906,-21,B6,125,N706JB,JFK,FLL,151,1069,6,0,2013-01-15T11:00:00Z
2013,1,15,624,630,-6,847,842,5,EV,4150,N29917,EWR,CVG,112,569,6,30,2013-01-15T11:00:00Z
2013,1,15,636,635,1,1013,1019,-6,UA,470,N410UA,EWR,PHX,317,2133,6,35,2013-01-15T11:00:00Z
2013,1,15,651,700,-9,836,850,-14,AA,305,N529AA,LGA,ORD,135,733,7,0,2013-01-15T12:00:00Z
2013,1,15,653,700,-7,912,920,-8,EV,4172,N13956,EWR,SDF,121,642,7,0,2013-01-15T12:00:00Z
2013,1,15,657,700,-3,949,957,-8,B6,203,N655JB,JFK,LAS,316,2248,7,0,2013-01-15T12:00:00Z
2013,1,15,658,705,-7,1005,1021,-16,B6,981,N547JB,JFK,FLL,155,1069,7,5,2013-01-15T12:00:00Z
2013,1,15,700,700,0,1015,1027,-12,B6,671,N793JB,JFK,LAX,336,2475,7,0,2013-01-15T12:00:00Z
2013,1,15,701,705,-4,1026,1015,11,WN,3483,N7730A,EWR,HOU,237,1411,7,5,2013-01-15T12:00:00Z
2013,1,15,703,705,-2,1013,1002,11,B6,389,N646JB,LGA,MCO,140,950,7,5,2013-01-15T12:00:00Z
2013,1,15,707,705,2,1024,1034,-10,UA,1655,N39726,EWR,SNA,356,2434,7,5,2013-01-15T12:00:00Z
2013,1,15,721,730,-9,1053,1115,-22,VX,11,N842VA,JFK,SFO,352,2586,7,30,2013-01-15T12:00:00Z
2013,1,15,755,755,0,938,930,8,WN,3935,N214WN,LGA,MDW,132,725,7,55,2013-01-15T12:00:00Z
2013,1,15,806,805,1,907,915,-8,EV,4693,N27962,EWR,MHT,38,209,8,5,2013-01-15T13:00:00Z
2013,1,15,807,810,-3,1045,1116,-31,DL,1959,N957DL,JFK,MCO,137,944,8,10,2013-01-15T13:00:00Z
2013,1,15,814,810,4,911,925,-14,AA,1838,N3DUAA,JFK,BOS,33,187,8,10,2013-01-15T13:00:00Z
2013,1,15,817,820,-3,941,958,-17,9E,3317,N929XJ,JFK,BUF,60,301,8,20,2013-01-15T13:00:00Z
2013,1,15,823,825,-2,1123,1137,-14,B6,181,N789JB,JFK,SAN,339,2446,8,25,2013-01-15T13:00:00Z
2013,1,15,824,830,-6,1143,1154,-11,UA,112,N41140,JFK,LAX,346,2475,8,30,2013-01-15T13:00:00Z
2013,1,15,828,834,-6,1029,1039,-10,EV,4250,N12967,EWR,GRR,105,605,8,34,2013-01-15T13:00:00Z
2013,1,15,829,830,-1,1004,1023,-19,9E,4220,N826AY,JFK,RDU,75,427,8,30,2013-01-15T13:00:00Z
2013,1,15,919,920,-1,1226,1233,-7,UA,405,N597UA,EWR,LAX,329,2454,9,20,2013-01-15T14:00:00Z
2013,1,15,925,635,170,1244,1002,162,UA,421,N403UA,EWR,SFO,338,2565,6,35,2013-01-15T11:00:00Z
2013,1,15,943,951,-8,1218,1228,-10,EV,4156,N13914,EWR,ATL,130,746,9,51,2013-01-15T14:00:00Z
2013,1,15,944,950,-6,1047,1104,-17,B6,600,N307JB,JFK,PWM,44,273,9,50,2013-01-15T14:00:00Z
2013,1,15,944,955,-11,1224,1220,4,MQ,4654,N510MQ,LGA,ATL,131,762,9,55,2013-01-15T14:00:00Z
2013,1,15,958,959,-1,1340,1333,7,US,450,N659AW,JFK,PHX,315,2153,9,59,2013-01-15T14:00:00Z
2013,1,15,1008,1015,-7,1234,1216,18,US,1427,N725UW,JFK,CLT,112,541,10,15,2013-01-15T15:00:00Z
2013,1,15,1009,1015,-6,1128,1131,-3,EV,4663,N13988,EWR,IAD,57,212,10,15,2013-01-15T15:00:00Z
2013,1,15,1016,1015,1,1328,1340,-12,US,75,N602AW,EWR,PHX,295,2133,10,15,2013-01-15T15:00:00Z
2013,1,15,1021,1020,1,1341,1330,11,AA,731,N3ANAA,LGA,DFW,231,1389,10,20,2013-01-15T15:00:00Z
2013,1,15,1026,1030,-4,1340,1355,-15,AA,179,N395AA,JFK,SFO,351,2586,10,30,2013-01-15T15:00:00Z
2013,1,15,1055,1100,-5,1429,1432,-3,UA,1120,N78285,EWR,SFO,371,2565,11,0,2013-01-15T16:00:00Z
2013,1,15,1138,1133,5,1322,1309,13,EV,4335,N27152,EWR,RDU,78,416,11,33,2013-01-15T16:00:00Z
2013,1,15,1149,1200,-11,1432,1432,0,EV,4090,N13978,EWR,JAX,135,820,12,0,2013-01-15T17:00:00Z
2013,1,15,1158,1200,-2,1402,1400,2,US,1443,N751UW,JFK,CLT,105,541,12,0,2013-01-15T17:00:00Z
2013,1,15,1159,1200,-1,1509,1529,-20,DL,863,N707TW,JFK,LAX,342,2475,12,0,2013-01-15T17:00:00Z
2013,1,15,1218,1220,-2,1335,1343,-8,B6,66,N216JB,JFK,BUF,64,301,12,20,2013-01-15T17:00:00Z
2013,1,15,1233,1240,-7,1431,1445,-14,DL,1131,N353NB,LGA,DTW,90,502,12,40,2013-01-15T17:00:00Z
2013,1,15,1241,1245,-4,1550,1600,-10,AA,2253,N3HDAA,LGA,MIA,156,1096,12,45,2013-01-15T17:00:00Z
2013,1,15,1246,1253,-7,1535,1555,-20,UA,1641,N33262,EWR,MCO,149,937,12,53,2013-01-15T17:00:00Z
2013,1,15,1253,1300,-7,1418,1407,11,US,2175,N715UW,LGA,DCA,53,214,13,0,2013-01-15T18:00:00Z
2013,1,15,1256,1255,1,1605,1605,0,UA,1612,N13718,EWR,DFW,230,1372,12,55,2013-01-15T17:00:00Z
2013,1,15,1258,1259,-1,1548,1556,-8,B6,991,N274JB,JFK,PBI,148,1028,12,59,2013-01-15T17:00:00Z
2013,1,15,1304,1315,-11,1515,1520,-5,MQ,4564,N711MQ,LGA,DTW,97,502,13,15,2013-01-15T18:00:00Z
2013,1,15,1312,1245,27,1425,1406,19,EV,3263,N14179,EWR,RIC,56,277,12,45,2013-01-15T17:00:00Z
2013,1,15,1315,1325,-10,1515,1505,10,MQ,4475,N739MQ,LGA,RDU,81,431,13,25,2013-01-15T18:00:00Z
2013,1,15,1329,1329,0,1424,1431,-7,EV,4688,N15980,EWR,BWI,40,169,13,29,2013-01-15T18:00:00Z
2013,1,15,1349,1345,4,1714,1649,25,UA,164,N12221,EWR,IAH,231,1400,13,45,2013-01-15T18:00:00Z
2013,1,15,1350,1355,-5,1705,1708,-3,DL,2079,N312US,LGA,FLL,164,1076,13,55,2013-01-15T18:00:00Z
2013,1,15,1354,1355,-1,1535,1530,5,WN,348,N205WN,LGA,MDW,133,725,13,55,2013-01-15T18:00:00Z
2013,1,15,1438,1440,-2,1726,1746,-20,UA,1579,N87512,EWR,MIA,155,1085,14,40,2013-01-15T19:00:00Z
2013,1,15,1450,1450,0,1635,1640,-5,MQ,4403,N836MQ,JFK,RDU,80,427,14,50,2013-01-15T19:00:00Z
2013,1,15,1456,1456,0,1656,1624,32,9E,4357,N8896A,JFK,ORF,61,290,14,56,2013-01-15T19:00:00Z
2013,1,15,1506,1509,-3,1739,1741,-2,EV,3817,N14977,EWR,JAX,130,820,15,9,2013-01-15T20:00:00Z
2013,1,15,1527,1530,-3,1854,1910,-16,AA,85,N374AA,JFK,SFO,357,2586,15,30,2013-01-15T20:00:00Z
2013,1,15,1557,1600,-3,1835,1910,-35,B6,157,N641JB,JFK,MCO,144,944,16,0,2013-01-15T21:00:00Z
2013,1,15,1609,1610,-1,1752,1756,-4,EV,5486,N760EV,LGA,PIT,65,335,16,10,2013-01-15T21:00:00Z
2013,1,15,1609,1615,-6,1834,1845,-11,WN,161,N487WN,EWR,DEN,248,1605,16,15,2013-01-15T21:00:00Z
2013,1,15,1654,1700,-6,1802,1813,-11,US,2136,N956UW,LGA,BOS,35,184,17,0,2013-01-15T22:00:00Z
2013,1,15,1659,1700,-1,1942,1935,7,DL,2042,N305DQ,EWR,ATL,130,746,17,0,2013-01-15T22:00:00Z
2013,1,15,1702,1710,-8,2026,2036,-10,UA,1284,N17126,EWR,SFO,355,2565,17,10,2013-01-15T22:00:00Z
2013,1,15,1705,1710,-5,1821,1820,1,EV,4316,N13956,EWR,BWI,43,169,17,10,2013-01-15T22:00:00Z
2013,1,15,1713,1720,-7,2028,2040,-12,AA,1999,N615AA,EWR,MIA,157,1085,17,20,2013-01-15T22:00:00Z
2013,1,15,1718,1720,-2,2042,2033,9,DL,1779,N322US,LGA,FLL,166,1076,17,20,2013-01-15T22:00:00Z
2013,1,15,1724,1730,-6,1948,1923,25,US,449,N662AW,EWR,CLT,115,529,17,30,2013-01-15T22:00:00Z
2013,1,15,1727,1710,17,1943,1912,31,US,894,N195UW,LGA,CLT,100,544,17,10,2013-01-15T22:00:00Z
2013,1,15,1731,1727,4,2053,2049,4,UA,1593,N33284,EWR,PDX,346,2434,17,27,2013-01-15T22:00:00Z
2013,1,15,1744,1745,-1,2119,2055,24,AA,785,N3HUAA,LGA,DFW,224,1389,17,45,2013-01-15T22:00:00Z
2013,1,15,1758,1800,-2,2106,2043,23,DL,1047,N623DL,LGA,ATL,129,762,18,0,2013-01-15T23:00:00Z
2013,1,15,1817,1819,-2,1930,1932,-2,EV,4520,N17159,EWR,PWM,44,284,18,19,2013-01-15T23:00:00Z
2013,1,15,1822,1825,-3,1954,1935,19,US,1860,N756US,LGA,PHL,38,96,18,25,2013-01-15T23:00:00Z
2013,1,15,1824,1830,-6,2157,2205,-8,AA,269,N3JHAA,JFK,SEA,362,2422,18,30,2013-01-15T23:00:00Z
2013,1,15,1827,1830,-3,2211,2148,23,UA,1165,N14250,EWR,LAX,344,2454,18,30,2013-01-15T23:00:00Z
2013,1,15,1838,1600,158,2043,1736,187,UA,627,N843UA,EWR,ORD,133,719,16,0,2013-01-15T21:00:00Z
2013,1,15,1850,1850,0,2213,2240,-27,VX,29,N843VA,JFK,SFO,353,2586,18,50,2013-01-15T23:00:00Z
2013,1,15,1852,1900,-8,2047,2033,14,EV,5683,N15985,EWR,BNA,139,748,19,0,2013-01-16T00:00:00Z
2013,1,15,1900,1710,110,2227,2015,132,AA,695,N3DUAA,JFK,AUS,242,1521,17,10,2013-01-15T22:00:00Z
2013,1,15,1907,1905,2,2158,2225,-27,AA,21,N336AA,JFK,LAX,332,2475,19,5,2013-01-16T00:00:00Z
2013,1,15,1924,1930,-6,2242,2243,-1,DL,1435,N917DL,LGA,TPA,161,1010,19,30,2013-01-16T00:00:00Z
2013,1,15,1941,1945,-4,2217,2241,-24,9E,3314,N913XJ,JFK,JAX,122,828,19,45,2013-01-16T00:00:00Z
2013,1,15,1954,2005,-11,2221,2230,-9,9E,4033,N8646A,LGA,TYS,109,647,20,5,2013-01-16T01:00:00Z
2013,1,15,1954,2000,-6,2249,2305,-16,B6,21,N709JB,JFK,TPA,157,1005,20,0,2013-01-16T01:00:00Z
